aircraft,manoeuvre,method,fault,n_outputs,n_oracle,recall_at3,recall_at5,ap,inspect_before_first,top_is_affected,n_flagged,any_correct_flag,reduction
B747,cruise,ks,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,2,True,0.9090909090909091
B747,cruise,regression,clo_+0.1,22,13,0.23076923076923078,0.3076923076923077,0.8033995918611304,1,True,16,True,0.2727272727272727
B747,cruise,regression,cmalpha_x0.7,22,13,0.23076923076923078,0.38461538461538464,0.8064448709185553,1,True,13,True,0.40909090909090906
B747,cruise,regression,cmq_x0.5,22,13,0.23076923076923078,0.3076923076923077,0.7435327830064673,1,True,0,False,1.0
B747,cruise,regression,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,0,False,1.0
B747,cruise,sig_dynamic,clo_+0.1,22,13,0.15384615384615385,0.15384615384615385,0.606419704240614,1,True,9,True,0.5909090909090908
B747,cruise,sig_dynamic,cmalpha_x0.7,22,13,0.23076923076923078,0.3076923076923077,0.7311310421604538,1,True,6,True,0.7272727272727273
B747,cruise,sig_dynamic,cmq_x0.5,22,13,0.07692307692307693,0.15384615384615385,0.5397259672533546,1,True,4,True,0.8181818181818181
B747,cruise,sig_dynamic,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,0,False,1.0
B747,cruise,sig_static,clo_+0.1,22,13,0.15384615384615385,0.15384615384615385,0.5923351776560875,1,True,8,True,0.6363636363636364
B747,cruise,sig_static,cmalpha_x0.7,22,13,0.23076923076923078,0.3076923076923077,0.7202646656087951,1,True,7,True,0.6818181818181819
B747,cruise,sig_static,cmq_x0.5,22,13,0.15384615384615385,0.15384615384615385,0.5712749738023613,1,True,3,True,0.8636363636363636
B747,cruise,sig_static,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,0,False,1.0
B747,elev_doublet,envelope,clo_+0.1,22,13,0.07692307692307693,0.23076923076923078,0.5634666552652976,3,False,10,True,0.5454545454545454
B747,elev_doublet,envelope,cmalpha_x0.7,22,13,0.23076923076923078,0.23076923076923078,0.7036695760379972,1,True,4,True,0.8181818181818181
B747,elev_doublet,envelope,cmq_x0.5,22,13,0.23076923076923078,0.23076923076923078,0.7502920632594363,1,True,3,True,0.8636363636363636
B747,elev_doublet,envelope,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,5,True,0.7727272727272727
B747,elev_doublet,iforest,clo_+0.1,22,13,0.23076923076923078,0.23076923076923078,0.6690641960378803,1,True,22,True,0.0
B747,elev_doublet,iforest,cmalpha_x0.7,22,13,0.15384615384615385,0.3076923076923077,0.7596688567842413,1,True,0,False,1.0
B747,elev_doublet,iforest,cmq_x0.5,22,13,0.15384615384615385,0.3076923076923077,0.7144636964475021,1,True,0,False,1.0
B747,elev_doublet,iforest,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,0,False,1.0
B747,elev_doublet,ks,clo_+0.1,22,13,0.07692307692307693,0.23076923076923078,0.6523961081653389,1,True,6,True,0.7272727272727273
B747,elev_doublet,ks,cmalpha_x0.7,22,13,0.15384615384615385,0.15384615384615385,0.6114492979698981,1,True,1,True,0.9545454545454546
B747,elev_doublet,ks,cmq_x0.5,22,13,0.15384615384615385,0.15384615384615385,0.48620353608446004,2,False,0,False,1.0
B747,elev_doublet,ks,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,1,True,0.9545454545454546
B747,elev_doublet,regression,clo_+0.1,22,13,0.07692307692307693,0.23076923076923078,0.5956375072890909,3,False,18,True,0.18181818181818177
B747,elev_doublet,regression,cmalpha_x0.7,22,13,0.23076923076923078,0.3076923076923077,0.7686103370313896,1,True,6,True,0.7272727272727273
B747,elev_doublet,regression,cmq_x0.5,22,13,0.07692307692307693,0.23076923076923078,0.6121626180836706,2,False,5,True,0.7727272727272727
B747,elev_doublet,regression,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,9,True,0.5909090909090908
B747,elev_doublet,sig_dynamic,clo_+0.1,22,13,0.23076923076923078,0.3076923076923077,0.8184671967179706,1,True,12,True,0.4545454545454546
B747,elev_doublet,sig_dynamic,cmalpha_x0.7,22,13,0.23076923076923078,0.38461538461538464,0.85979575979576,1,True,6,True,0.7272727272727273
B747,elev_doublet,sig_dynamic,cmq_x0.5,22,13,0.23076923076923078,0.3076923076923077,0.7651320901320902,1,True,1,True,0.9545454545454546
B747,elev_doublet,sig_dynamic,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,1,True,0.9545454545454546
B747,elev_doublet,sig_static,clo_+0.1,22,13,0.23076923076923078,0.3076923076923077,0.7780187562695302,1,True,11,True,0.5
B747,elev_doublet,sig_static,cmalpha_x0.7,22,13,0.23076923076923078,0.3076923076923077,0.8001554001554003,1,True,7,True,0.6818181818181819
B747,elev_doublet,sig_static,cmq_x0.5,22,13,0.23076923076923078,0.3076923076923077,0.7483090564538527,1,True,0,False,1.0
B747,elev_doublet,sig_static,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,0,False,1.0
B747,elev_doublet_distractor,envelope,clo_+0.1,22,13,0.23076923076923078,0.3076923076923077,0.7222263031086561,1,True,12,True,0.4545454545454546
B747,elev_doublet_distractor,envelope,cmalpha_x0.7,22,13,0.23076923076923078,0.3076923076923077,0.8586958792841147,1,True,7,True,0.6818181818181819
B747,elev_doublet_distractor,envelope,cmq_x0.5,22,13,0.23076923076923078,0.38461538461538464,0.8894926654542039,1,True,6,True,0.7272727272727273
B747,elev_doublet_distractor,envelope,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,10,True,0.5454545454545454
B747,elev_doublet_distractor,iforest,clo_+0.1,22,13,0.23076923076923078,0.3076923076923077,0.8612453785530708,1,True,22,True,0.0
B747,elev_doublet_distractor,iforest,cmalpha_x0.7,22,13,0.23076923076923078,0.38461538461538464,0.8108305100207934,1,True,17,True,0.2272727272727273
B747,elev_doublet_distractor,iforest,cmq_x0.5,22,13,0.15384615384615385,0.23076923076923078,0.705861974283027,1,True,15,True,0.31818181818181823
B747,elev_doublet_distractor,iforest,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,12,True,0.4545454545454546
B747,elev_doublet_distractor,ks,clo_+0.1,22,13,0.23076923076923078,0.38461538461538464,0.9167265426880812,1,True,7,True,0.6818181818181819
B747,elev_doublet_distractor,ks,cmalpha_x0.7,22,13,0.23076923076923078,0.38461538461538464,0.9405497280497279,1,True,4,True,0.8181818181818181
B747,elev_doublet_distractor,ks,cmq_x0.5,22,13,0.23076923076923078,0.38461538461538464,0.9704231665770128,1,True,3,True,0.8636363636363636
B747,elev_doublet_distractor,ks,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,2,True,0.9090909090909091
B747,elev_doublet_distractor,regression,clo_+0.1,22,13,0.23076923076923078,0.38461538461538464,0.9355644355644356,1,True,13,True,0.40909090909090906
B747,elev_doublet_distractor,regression,cmalpha_x0.7,22,13,0.23076923076923078,0.38461538461538464,0.9111945244298185,1,True,4,True,0.8181818181818181
B747,elev_doublet_distractor,regression,cmq_x0.5,22,13,0.23076923076923078,0.38461538461538464,0.7407022801759644,1,True,5,True,0.7727272727272727
