aircraft,mission,variant,mode,n_flagged,recall,precision,auc,gated_recall,gated_auc,n_gated,agreement,correctness,n_explained,false_alarm
global5000,approach,cmalpha_x0.7,det_phase_max,16,0.6153846153846154,0.5,0.3760683760683761,0.0,0.2456140350877193,3.0,,,,
global5000,approach,cmalpha_x0.7,sig_dynamic_phase:settle,9,0.46153846153846156,0.6666666666666666,0.6410256410256411,0.0,0.2368421052631579,3.0,,,,
global5000,approach,cmalpha_x0.7,sig_dynamic_phase:descend,9,0.38461538461538464,0.5555555555555556,0.5384615384615385,0.0,0.1754385964912281,3.0,,,,
global5000,approach,cmalpha_x0.7,sig_dynamic_phase:config,16,0.6923076923076923,0.5625,0.5726495726495726,1.0,0.7368421052631579,3.0,,,,
global5000,approach,cmalpha_x0.7,sig_dynamic_phase:gear,8,0.23076923076923078,0.375,0.3803418803418804,0.0,0.17543859649122806,3.0,,,,
global5000,approach,cmalpha_x0.7,sig_dynamic_phase:final,11,0.46153846153846156,0.5454545454545454,0.5299145299145299,0.0,0.10526315789473684,3.0,,,,
global5000,approach,cmalpha_x0.7,sig_dynamic_phase_any,20,0.8461538461538461,0.55,0.5,1.0,0.5,3.0,,,,
global5000,approach,cmalpha_x0.7,sig_dynamic_phase_max,16,0.7692307692307693,0.625,0.5641025641025641,1.0,0.6666666666666667,3.0,,,,
global5000,approach,cmq_x0.5,det_whole,17,0.9230769230769231,0.7058823529411765,0.7863247863247864,,,,,,,
global5000,approach,cmq_x0.5,sig_dynamic_whole,10,0.5384615384615384,0.7,0.7264957264957266,,,,0.47058823529411764,,,
global5000,approach,cmq_x0.5,sig_static_whole,3,0.15384615384615385,0.6666666666666666,0.5555555555555556,,,,0.11764705882352941,,,
global5000,approach,cmq_x0.5,envelope_whole,4,0.23076923076923078,0.75,0.6666666666666667,,,,,,,
global5000,approach,cmq_x0.5,ks_whole,1,0.07692307692307693,1.0,0.5128205128205128,,,,,,,
global5000,approach,cmq_x0.5,det_win30,18,0.9230769230769231,0.6666666666666666,0.7521367521367521,,,,,,,
global5000,approach,cmq_x0.5,sig_dynamic_win30,7,0.46153846153846156,0.8571428571428571,0.6923076923076923,,,,,,,
global5000,approach,cmq_x0.5,det_win120,17,0.8461538461538461,0.6470588235294118,0.7521367521367521,,,,,,,
global5000,approach,cmq_x0.5,sig_dynamic_win120,9,0.46153846153846156,0.6666666666666666,0.7094017094017095,,,,,,,
global5000,approach,cmq_x0.5,det_phase:settle,14,0.6153846153846154,0.5714285714285714,0.47863247863247865,,,,,,,
global5000,approach,cmq_x0.5,det_phase:descend,8,0.3076923076923077,0.5,0.7692307692307693,,,,,0.5,8.0,
global5000,approach,cmq_x0.5,det_phase:config,5,0.23076923076923078,0.6,0.4529914529914531,,,,,0.0,5.0,
global5000,approach,cmq_x0.5,det_phase:gear,4,0.3076923076923077,1.0,0.46153846153846156,,,,,0.0,4.0,
global5000,approach,cmq_x0.5,det_phase:final,11,0.46153846153846156,0.5454545454545454,0.3418803418803419,,,,,0.9090909090909091,11.0,
global5000,approach,cmq_x0.5,det_phase_any,16,0.6153846153846154,0.5,0.5,,,,,,,
global5000,approach,cmq_x0.5,det_phase_max,15,0.6153846153846154,0.5333333333333333,0.42735042735042733,,,,,,,
global5000,approach,cmq_x0.5,sig_dynamic_phase:settle,7,0.3076923076923077,0.5714285714285714,0.41025641025641035,,,,,,,
global5000,approach,cmq_x0.5,sig_dynamic_phase:descend,3,0.23076923076923078,1.0,0.5641025641025641,,,,,,,
global5000,approach,cmq_x0.5,sig_dynamic_phase:config,3,0.07692307692307693,0.3333333333333333,0.34188034188034194,,,,,,,
global5000,approach,cmq_x0.5,sig_dynamic_phase:gear,5,0.23076923076923078,0.6,0.6538461538461539,,,,,,,
global5000,approach,cmq_x0.5,sig_dynamic_phase:final,7,0.23076923076923078,0.42857142857142855,0.4871794871794872,,,,,,,
global5000,approach,cmq_x0.5,sig_dynamic_phase_any,15,0.5384615384615384,0.4666666666666667,0.5,,,,,,,
global5000,approach,cmq_x0.5,sig_dynamic_phase_max,4,0.23076923076923078,0.75,0.37606837606837606,,,,,,,
global5000,approach,inertia_x1.6,det_whole,21,0.9545454545454546,1.0,,1.0,0.20833333333333334,4.0,,,,
global5000,approach,inertia_x1.6,sig_dynamic_whole,11,0.5,1.0,,0.5,0.41666666666666663,4.0,0.5238095238095238,,,
global5000,approach,inertia_x1.6,sig_static_whole,3,0.13636363636363635,1.0,,0.25,0.4861111111111111,4.0,0.14285714285714285,,,
global5000,approach,inertia_x1.6,envelope_whole,0,0.0,,,0.0,0.625,4.0,,,,
global5000,approach,inertia_x1.6,ks_whole,0,0.0,,,0.0,0.5416666666666666,4.0,,,,
global5000,approach,inertia_x1.6,det_win30,21,0.9545454545454546,1.0,,1.0,0.2777777777777778,4.0,,,,
global5000,approach,inertia_x1.6,sig_dynamic_win30,8,0.36363636363636365,1.0,,0.25,0.41666666666666663,4.0,,,,
global5000,approach,inertia_x1.6,det_win120,21,0.9545454545454546,1.0,,1.0,0.25,4.0,,,,
global5000,approach,inertia_x1.6,sig_dynamic_win120,10,0.45454545454545453,1.0,,0.25,0.3472222222222222,4.0,,,,
global5000,approach,inertia_x1.6,det_phase:settle,14,0.6363636363636364,1.0,,1.0,0.6805555555555556,4.0,,,,
global5000,approach,inertia_x1.6,det_phase:descend,6,0.2727272727272727,1.0,,0.5,0.375,4.0,,0.3333333333333333,6.0,
global5000,approach,inertia_x1.6,det_phase:config,4,0.18181818181818182,1.0,,0.0,0.5694444444444444,4.0,,0.0,4.0,
global5000,approach,inertia_x1.6,det_phase:gear,4,0.18181818181818182,1.0,,0.0,0.5416666666666666,4.0,,0.0,4.0,
global5000,approach,inertia_x1.6,det_phase:final,3,0.13636363636363635,1.0,,0.0,0.4027777777777778,4.0,,0.6666666666666666,3.0,
global5000,approach,inertia_x1.6,det_phase_any,16,0.7272727272727273,1.0,,1.0,0.5,4.0,,,,
global5000,approach,inertia_x1.6,det_phase_max,13,0.5909090909090909,1.0,,1.0,0.625,4.0,,,,
global5000,approach,inertia_x1.6,sig_dynamic_phase:settle,7,0.3181818181818182,1.0,,0.0,0.4722222222222222,4.0,,,,
global5000,approach,inertia_x1.6,sig_dynamic_phase:descend,2,0.09090909090909091,1.0,,0.0,0.5,4.0,,,,
global5000,approach,inertia_x1.6,sig_dynamic_phase:config,0,0.0,,,0.0,0.7777777777777777,4.0,,,,
global5000,approach,inertia_x1.6,sig_dynamic_phase:gear,5,0.22727272727272727,1.0,,0.25,0.5208333333333334,4.0,,,,
global5000,approach,inertia_x1.6,sig_dynamic_phase:final,7,0.3181818181818182,1.0,,0.5,0.5833333333333334,4.0,,,,
global5000,approach,inertia_x1.6,sig_dynamic_phase_any,14,0.6363636363636364,1.0,,0.5,0.5,4.0,,,,
global5000,approach,inertia_x1.6,sig_dynamic_phase_max,8,0.36363636363636365,1.0,,0.5,0.45833333333333337,4.0,,,,
global5000,approach,noop,det_whole,0,,,,,,,,,,0.0
global5000,approach,noop,sig_dynamic_whole,1,,,,,,,,,,0.045454545454545456
global5000,approach,noop,sig_static_whole,4,,,,,,,,,,0.18181818181818182
global5000,approach,noop,envelope_whole,0,,,,,,,,,,0.0
global5000,approach,noop,ks_whole,0,,,,,,,,,,0.0
global5000,approach,noop,det_win30,0,,,,,,,,,,0.0
global5000,approach,noop,sig_dynamic_win30,1,,,,,,,,,,0.045454545454545456
global5000,approach,noop,det_win120,0,,,,,,,,,,0.0
global5000,approach,noop,sig_dynamic_win120,0,,,,,,,,,,0.0
global5000,approach,noop,det_phase:settle,1,,,,,,,,,,0.045454545454545456
global5000,approach,noop,det_phase:descend,2,,,,,,,,,,0.09090909090909091
global5000,approach,noop,det_phase:config,3,,,,,,,,,,0.13636363636363635
global5000,approach,noop,det_phase:gear,4,,,,,,,,,,0.18181818181818182
global5000,approach,noop,det_phase:final,2,,,,,,,,,,0.09090909090909091
global5000,approach,noop,det_phase_any,9,,,,,,,,,,0.4090909090909091
global5000,approach,noop,det_phase_max,0,,,,,,,,,,0.0
global5000,approach,noop,sig_dynamic_phase:settle,0,,,,,,,,,,0.0
global5000,approach,noop,sig_dynamic_phase:descend,2,,,,,,,,,,0.09090909090909091
global5000,approach,noop,sig_dynamic_phase:config,0,,,,,,,,,,0.0
global5000,approach,noop,sig_dynamic_phase:gear,5,,,,,,,,,,0.22727272727272727
global5000,approach,noop,sig_dynamic_phase:final,2,,,,,,,,,,0.09090909090909091
global5000,approach,noop,sig_dynamic_phase_any,8,,,,,,,,,,0.36363636363636365
global5000,approach,noop,sig_dynamic_phase_max,0,,,,,,,,,,0.0
