aircraft,manoeuvre,fault,n_flag,base_vsd,es_max,n_gated,phys_R/P,phys_cat,phys_auc,gated_R/P,gated_cat,gated_auc,false_alarm
F80C,throttle_step,cmq_x0.5,1,0.467,0.69,0.0,0.08/1.00,0.20/1.00,0.7,-,,,
F80C,throttle_step,cmalpha_x0.7,10,0.467,6.71,2.0,0.54/0.70,1.00/1.00,0.71,1.00/0.20,1.00/0.40,0.68,
F80C,throttle_step,clo_+0.1,16,0.467,29.74,5.0,0.69/0.56,0.80/1.00,0.5,0.60/0.19,0.75/0.75,0.48,
F80C,throttle_step,noop,0,0.467,,,,,,,,,0.0
F80C,elev_doublet,inertia_x1.6,1,0.695,3.06,2.0,0.05/1.00,0.20/1.00,,0.00/0.00,1.00/1.00,0.38,
F80C,elev_doublet,cmq_x0.5,2,0.695,0.57,0.0,0.00/0.00,0.20/1.00,0.34,-,,,
F80C,elev_doublet,cmalpha_x0.7,10,0.695,8.42,0.0,0.46/0.60,0.80/1.00,0.77,-,,,
F80C,elev_doublet,clo_+0.1,4,0.695,24.15,4.0,0.15/0.50,0.60/1.00,0.62,0.25/0.25,0.75/1.00,0.38,
F80C,elev_doublet,noop,3,0.695,,,,,,,,,0.14
F80C,elev_step,inertia_x1.6,2,0.552,3.56,3.0,0.09/1.00,0.40/1.00,,0.00/0.00,1.00/1.00,0.44,
F80C,elev_step,cmq_x0.5,1,0.552,1.22,2.0,0.08/1.00,0.20/1.00,0.49,0.00/0.00,0.50/1.00,0.28,
F80C,elev_step,cmalpha_x0.7,18,0.552,7.99,4.0,0.85/0.61,0.80/1.00,0.73,1.00/0.22,1.00/0.75,0.54,
F80C,elev_step,clo_+0.1,17,0.552,24.24,4.0,0.77/0.59,0.80/1.00,0.64,0.25/0.06,0.67/0.50,0.24,
F80C,elev_step,noop,3,0.552,,,,,,,,,0.14
F80C,aileron_step,inertia_x1.6,0,0.446,1.02,1.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.33,
F80C,aileron_step,cmq_x0.5,1,0.446,1.04,1.0,0.08/1.00,0.20/1.00,0.63,0.00/0.00,1.00/1.00,0.71,
F80C,aileron_step,cmalpha_x0.7,18,0.446,0.66,0.0,0.85/0.61,0.80/1.00,0.82,-,,,
F80C,aileron_step,clo_+0.1,15,0.446,21.66,4.0,0.69/0.60,0.60/1.00,0.58,0.50/0.13,0.75/1.00,0.35,
F80C,aileron_step,noop,0,0.446,,,,,,,,,0.0
F80C,rudder_doublet,inertia_x1.6,2,0.535,0.59,0.0,0.09/1.00,0.20/1.00,,-,,,
F80C,rudder_doublet,cmq_x0.5,4,0.535,0.55,0.0,0.31/1.00,0.40/1.00,0.72,-,,,
F80C,rudder_doublet,cmalpha_x0.7,6,0.535,0.78,0.0,0.46/1.00,0.60/1.00,0.85,-,,,
F80C,rudder_doublet,clo_+0.1,7,0.535,18.73,4.0,0.46/0.86,0.40/1.00,0.77,0.25/0.14,0.33/0.50,0.46,
F80C,rudder_doublet,noop,3,0.535,,,,,,,,,0.14
F80C,bank_hold,inertia_x1.6,3,0.43,1.13,1.0,0.14/1.00,0.20/1.00,,0.00/0.00,0.00/0.00,0.29,
F80C,bank_hold,cmq_x0.5,3,0.43,1.22,1.0,0.15/0.67,0.20/1.00,0.83,0.00/0.00,0.00/0.00,0.71,
F80C,bank_hold,cmalpha_x0.7,7,0.43,0.76,0.0,0.31/0.57,0.60/1.00,0.79,-,,,
F80C,bank_hold,clo_+0.1,10,0.43,15.27,4.0,0.46/0.60,0.60/1.00,0.55,0.25/0.10,0.50/0.67,0.26,
F80C,bank_hold,noop,2,0.43,,,,,,,,,0.09
F80C,flap_extend,inertia_x1.6,1,0.408,0.99,0.0,0.05/1.00,0.20/1.00,,-,,,
F80C,flap_extend,cmq_x0.5,1,0.408,1.5,2.0,0.08/1.00,0.20/1.00,0.37,0.00/0.00,0.00/0.00,0.05,
F80C,flap_extend,clo_+0.1,19,0.408,13.16,8.0,0.92/0.63,1.00/1.00,0.68,0.88/0.37,1.00/0.80,0.74,
F80C,flap_extend,noop,0,0.408,,,,,,,,,0.0
F80C,climbing_turn,inertia_x1.6,0,0.447,0.83,0.0,0.00/0.00,0.00/0.00,,-,,,
F80C,climbing_turn,cmq_x0.5,0,0.447,0.87,0.0,0.00/0.00,0.00/0.00,0.53,-,,,
F80C,climbing_turn,cmalpha_x0.7,17,0.447,2.08,9.0,0.69/0.53,0.80/1.00,0.63,0.56/0.29,0.75/0.75,0.46,
F80C,climbing_turn,clo_+0.1,11,0.447,25.54,3.0,0.38/0.45,0.80/1.00,0.38,0.33/0.09,1.00/0.75,0.23,
F80C,climbing_turn,noop,0,0.447,,,,,,,,,0.0
F80C,elev_doublet_distractor,inertia_x1.6,2,0.595,0.68,0.0,0.09/1.00,0.20/1.00,,-,,,
F80C,elev_doublet_distractor,cmq_x0.5,2,0.595,0.35,0.0,0.15/1.00,0.20/1.00,0.85,-,,,
F80C,elev_doublet_distractor,cmalpha_x0.7,3,0.595,0.38,0.0,0.15/0.67,0.60/1.00,0.58,-,,,
F80C,elev_doublet_distractor,clo_+0.1,3,0.595,13.93,3.0,0.08/0.33,0.40/1.00,0.46,0.00/0.00,0.33/0.50,0.04,
F80C,elev_doublet_distractor,noop,1,0.595,,,,,,,,,0.05
J3Cub,cruise,cmq_x0.5,5,0.594,1.61,4.0,0.23/0.60,0.40/1.00,0.46,0.75/0.60,1.00/1.00,0.74,
J3Cub,cruise,cmalpha_x0.7,5,0.594,1.54,1.0,0.15/0.40,0.60/1.00,0.39,1.00/0.20,1.00/0.33,0.86,
J3Cub,cruise,clo_+0.1,12,0.594,2.5,3.0,0.46/0.50,0.60/1.00,0.56,0.00/0.00,0.67/0.67,0.0,
J3Cub,cruise,noop,0,0.594,,,,,,,,,0.0
J3Cub,throttle_step,cmq_x0.5,3,0.577,1.37,6.0,0.15/0.67,0.20/1.00,0.61,0.33/0.67,0.33/1.00,0.51,
J3Cub,throttle_step,cmalpha_x0.7,6,0.577,0.78,0.0,0.46/1.00,0.60/1.00,0.79,-,,,
J3Cub,throttle_step,clo_+0.1,6,0.577,1.77,4.0,0.23/0.50,0.60/1.00,0.28,0.00/0.00,0.75/1.00,0.0,
J3Cub,throttle_step,noop,0,0.577,,,,,,,,,0.0
J3Cub,elev_doublet,cmq_x0.5,6,0.619,0.82,0.0,0.23/0.50,0.60/1.00,0.59,-,,,
J3Cub,elev_doublet,cmalpha_x0.7,3,0.619,0.38,0.0,0.23/1.00,0.40/1.00,0.6,-,,,
J3Cub,elev_doublet,clo_+0.1,7,0.619,2.31,3.0,0.31/0.57,0.60/1.00,0.42,0.00/0.00,0.67/0.67,0.0,
J3Cub,elev_doublet,noop,2,0.619,,,,,,,,,0.09
J3Cub,elev_step,cmq_x0.5,16,0.654,2.11,4.0,0.62/0.50,0.80/1.00,0.56,0.75/0.19,1.00/0.75,0.32,
J3Cub,elev_step,cmalpha_x0.7,13,0.654,2.76,2.0,0.69/0.69,0.80/1.00,0.66,0.00/0.00,1.00/0.50,0.0,
J3Cub,elev_step,clo_+0.1,9,0.654,2.09,3.0,0.23/0.33,0.60/1.00,0.5,0.00/0.00,1.00/1.00,0.18,
J3Cub,elev_step,noop,0,0.654,,,,,,,,,0.0
J3Cub,aileron_step,cmq_x0.5,7,0.706,1.87,6.0,0.31/0.57,0.80/1.00,0.65,0.17/0.14,1.00/0.75,0.33,
J3Cub,aileron_step,cmalpha_x0.7,1,0.706,1.35,3.0,0.00/0.00,0.20/1.00,0.28,0.00/0.00,0.00/0.00,0.46,
J3Cub,aileron_step,clo_+0.1,19,0.706,1.92,2.0,0.85/0.58,0.80/1.00,0.74,1.00/0.11,1.00/0.50,1.0,
J3Cub,aileron_step,noop,1,0.706,,,,,,,,,0.05
J3Cub,rudder_doublet,cmq_x0.5,5,0.647,1.92,3.0,0.08/0.20,0.60/1.00,0.2,0.00/0.00,1.00/0.67,0.35,
J3Cub,rudder_doublet,cmalpha_x0.7,9,0.647,1.53,3.0,0.23/0.33,0.40/1.00,0.16,0.33/0.11,0.50/0.50,0.37,
J3Cub,rudder_doublet,clo_+0.1,13,0.647,2.76,3.0,0.54/0.54,0.60/1.00,0.46,0.33/0.08,0.67/0.67,0.12,
J3Cub,rudder_doublet,noop,2,0.647,,,,,,,,,0.09
J3Cub,bank_hold,cmq_x0.5,5,0.681,2.7,6.0,0.23/0.60,0.80/1.00,0.55,0.17/0.20,0.67/0.50,0.45,
J3Cub,bank_hold,cmalpha_x0.7,9,0.681,1.6,6.0,0.31/0.44,0.80/1.00,0.46,0.00/0.00,0.67/0.50,0.3,
J3Cub,bank_hold,clo_+0.1,16,0.681,2.11,3.0,0.62/0.50,0.80/1.00,0.5,0.00/0.00,1.00/0.50,0.02,
J3Cub,bank_hold,noop,2,0.681,,,,,,,,,0.09
J3Cub,flap_extend,cmq_x0.5,9,0.542,1.53,3.0,0.31/0.44,0.60/1.00,0.35,0.67/0.22,1.00/0.67,0.61,
J3Cub,flap_extend,cmalpha_x0.7,15,0.542,2.04,1.0,0.54/0.47,0.80/1.00,0.45,1.00/0.07,1.00/0.25,0.67,
J3Cub,flap_extend,clo_+0.1,13,0.542,2.56,3.0,0.62/0.62,0.80/1.00,0.67,1.00/0.23,1.00/0.75,0.63,
J3Cub,flap_extend,noop,7,0.542,,,,,,,,,0.32
J3Cub,climbing_turn,cmq_x0.5,15,0.591,3.09,4.0,0.62/0.53,0.80/1.00,0.44,0.50/0.13,1.00/0.75,0.14,
J3Cub,climbing_turn,cmalpha_x0.7,8,0.591,1.69,4.0,0.38/0.62,0.40/1.00,0.59,0.00/0.00,0.33/0.50,0.21,
J3Cub,climbing_turn,clo_+0.1,13,0.591,2.47,3.0,0.54/0.54,0.80/1.00,0.59,0.00/0.00,1.00/0.50,0.0,
J3Cub,climbing_turn,noop,2,0.591,,,,,,,,,0.09
J3Cub,elev_doublet_distractor,cmq_x0.5,3,0.629,0.63,0.0,0.15/0.67,0.40/1.00,0.26,-,,,
J3Cub,elev_doublet_distractor,cmalpha_x0.7,11,0.629,0.34,0.0,0.62/0.73,0.80/1.00,0.72,-,,,
J3Cub,elev_doublet_distractor,clo_+0.1,7,0.629,1.88,3.0,0.23/0.43,0.40/1.00,0.42,0.00/0.00,0.33/0.50,0.09,
J3Cub,elev_doublet_distractor,noop,4,0.629,,,,,,,,,0.18
J3Cub,engine_stop,cmq_x0.5,5,0.706,2.37,6.0,0.15/0.40,0.40/1.00,0.71,0.33/0.40,0.67/1.00,0.31,
J3Cub,engine_stop,cmalpha_x0.7,10,0.706,2.06,0.0,0.31/0.40,0.80/1.00,0.5,-,,,
J3Cub,engine_stop,clo_+0.1,8,0.706,14.61,3.0,0.54/0.88,0.80/1.00,0.74,0.00/0.00,0.67/0.50,0.09,
J3Cub,engine_stop,noop,0,0.706,,,,,,,,,0.0
MD11,cruise,inertia_x1.6,0,0.494,1.22,2.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.62,
MD11,cruise,cmq_x0.5,2,0.494,2.8,5.0,0.08/0.50,0.40/1.00,0.44,0.20/0.50,1.00/1.00,0.58,
MD11,cruise,cmalpha_x0.7,5,0.494,2.15,0.0,0.38/1.00,0.80/1.00,0.73,-,,,
MD11,cruise,clo_+0.1,4,0.494,13.47,7.0,0.23/0.75,0.60/1.00,0.51,0.29/0.50,0.75/1.00,0.41,
MD11,cruise,noop,0,0.494,,,,,,,,,0.0
MD11,throttle_step,inertia_x1.6,2,0.36,1.57,2.0,0.09/1.00,0.20/1.00,,0.00/0.00,0.00/0.00,0.33,
MD11,throttle_step,cmq_x0.5,5,0.36,1.16,1.0,0.38/1.00,0.60/1.00,0.7,1.00/0.20,1.00/0.33,0.81,
MD11,throttle_step,cmalpha_x0.7,2,0.36,1.07,1.0,0.15/1.00,0.20/1.00,0.24,0.00/0.00,0.00/0.00,0.19,
MD11,throttle_step,clo_+0.1,4,0.36,19.19,3.0,0.31/1.00,0.60/1.00,0.5,0.33/0.25,0.67/0.67,0.33,
MD11,throttle_step,noop,2,0.36,,,,,,,,,0.09
MD11,elev_doublet,inertia_x1.6,0,0.548,4.13,1.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.9,
MD11,elev_doublet,cmq_x0.5,0,0.548,0.22,0.0,0.00/0.00,0.00/0.00,0.52,-,,,
MD11,elev_doublet,cmalpha_x0.7,10,0.548,1.38,0.0,0.31/0.40,0.80/1.00,0.48,-,,,
MD11,elev_doublet,clo_+0.1,15,0.548,13.62,3.0,0.69/0.60,0.60/1.00,0.57,0.33/0.07,0.67/0.67,0.23,
MD11,elev_doublet,noop,0,0.548,,,,,,,,,0.0
MD11,elev_step,inertia_x1.6,13,0.424,3.79,8.0,0.59/1.00,0.80/1.00,,0.75/0.46,1.00/0.75,0.67,
MD11,elev_step,cmq_x0.5,10,0.424,0.92,0.0,0.46/0.60,0.80/1.00,0.61,-,,,
MD11,elev_step,cmalpha_x0.7,11,0.424,1.8,11.0,0.54/0.64,0.80/1.00,0.56,0.55/0.55,0.80/1.00,0.54,
MD11,elev_step,clo_+0.1,18,0.424,15.11,3.0,0.85/0.61,0.80/1.00,0.52,0.33/0.06,0.67/0.50,0.23,
MD11,elev_step,noop,9,0.424,,,,,,,,,0.41
MD11,aileron_step,inertia_x1.6,1,0.433,1.89,2.0,0.05/1.00,0.20/1.00,,0.00/0.00,0.00/0.00,0.38,
MD11,aileron_step,cmq_x0.5,1,0.433,0.72,0.0,0.08/1.00,0.20/1.00,0.65,-,,,
MD11,aileron_step,cmalpha_x0.7,7,0.433,0.62,0.0,0.31/0.57,0.60/1.00,0.7,-,,,
MD11,aileron_step,clo_+0.1,10,0.433,15.5,5.0,0.31/0.40,0.80/1.00,0.47,0.40/0.20,1.00/1.00,0.39,
MD11,aileron_step,noop,1,0.433,,,,,,,,,0.05
MD11,rudder_doublet,inertia_x1.6,1,0.526,0.35,0.0,0.05/1.00,0.20/1.00,,-,,,
MD11,rudder_doublet,cmq_x0.5,1,0.526,0.22,0.0,0.00/0.00,0.20/1.00,0.27,-,,,
MD11,rudder_doublet,cmalpha_x0.7,7,0.526,0.63,0.0,0.46/0.86,0.80/1.00,0.79,-,,,
MD11,rudder_doublet,clo_+0.1,6,0.526,23.46,3.0,0.46/1.00,0.60/1.00,0.83,0.33/0.17,0.67/0.67,0.75,
MD11,rudder_doublet,noop,1,0.526,,,,,,,,,0.05
MD11,bank_hold,inertia_x1.6,1,0.387,2.95,2.0,0.05/1.00,0.20/1.00,,0.50/1.00,1.00/1.00,0.6,
MD11,bank_hold,cmq_x0.5,0,0.387,1.16,1.0,0.00/0.00,0.00/0.00,0.45,0.00/0.00,0.00/0.00,1.0,
MD11,bank_hold,cmalpha_x0.7,9,0.387,0.89,0.0,0.38/0.56,0.80/1.00,0.64,-,,,
MD11,bank_hold,clo_+0.1,7,0.387,18.25,5.0,0.15/0.29,0.60/1.00,0.36,0.40/0.29,0.75/1.00,0.41,
MD11,bank_hold,noop,0,0.387,,,,,,,,,0.0
MD11,flap_extend,inertia_x1.6,7,0.275,1.22,5.0,0.32/1.00,0.80/1.00,,0.60/0.43,1.00/0.75,0.75,
MD11,flap_extend,cmq_x0.5,15,0.275,3.5,9.0,0.62/0.53,0.80/1.00,0.59,0.78/0.47,1.00/0.75,0.68,
MD11,flap_extend,cmalpha_x0.7,2,0.275,0.78,0.0,0.15/1.00,0.40/1.00,0.35,-,,,
MD11,flap_extend,clo_+0.1,12,0.275,0.85,0.0,0.54/0.58,0.80/1.00,0.61,-,,,
MD11,flap_extend,noop,1,0.275,,,,,,,,,0.05
MD11,engine_cut,inertia_x1.6,4,0.312,1.21,2.0,0.18/1.00,0.40/1.00,,1.00/0.50,1.00/0.50,0.9,
MD11,engine_cut,cmq_x0.5,3,0.312,0.76,0.0,0.23/1.00,0.40/1.00,0.7,-,,,
MD11,engine_cut,cmalpha_x0.7,11,0.312,1.19,3.0,0.85/1.00,0.80/1.00,1.0,1.00/0.27,1.00/0.50,0.7,
MD11,engine_cut,clo_+0.1,13,0.312,15.58,3.0,0.62/0.62,0.80/1.00,0.62,1.00/0.23,1.00/0.75,0.88,
MD11,engine_cut,noop,0,0.312,,,,,,,,,0.0
MD11,climbing_turn,inertia_x1.6,0,0.435,1.35,3.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.88,
MD11,climbing_turn,cmq_x0.5,1,0.435,1.14,3.0,0.08/1.00,0.20/1.00,0.28,0.00/0.00,0.33/1.00,0.35,
MD11,climbing_turn,cmalpha_x0.7,9,0.435,2.69,12.0,0.69/1.00,0.80/1.00,0.87,0.67/0.89,0.80/1.00,0.85,
MD11,climbing_turn,clo_+0.1,9,0.435,10.81,4.0,0.54/0.78,0.60/1.00,0.82,0.25/0.11,0.75/1.00,0.36,
MD11,climbing_turn,noop,0,0.435,,,,,,,,,0.0
MD11,elev_doublet_distractor,inertia_x1.6,3,0.521,0.69,0.0,0.14/1.00,0.40/1.00,,-,,,
MD11,elev_doublet_distractor,cmq_x0.5,1,0.521,0.16,0.0,0.08/1.00,0.20/1.00,0.76,-,,,
MD11,elev_doublet_distractor,cmalpha_x0.7,15,0.521,0.23,0.0,0.62/0.53,0.80/1.00,0.56,-,,,
MD11,elev_doublet_distractor,clo_+0.1,12,0.521,9.93,3.0,0.54/0.58,0.60/1.00,0.59,0.33/0.08,0.67/0.67,0.37,
MD11,elev_doublet_distractor,noop,1,0.521,,,,,,,,,0.05
MD11,engine_restart,inertia_x1.6,7,0.339,1.11,1.0,0.32/1.00,0.80/1.00,,1.00/0.14,1.00/0.25,1.0,
MD11,engine_restart,cmq_x0.5,11,0.339,1.35,2.0,0.46/0.55,0.80/1.00,0.5,1.00/0.18,1.00/0.50,0.93,
MD11,engine_restart,cmalpha_x0.7,13,0.339,1.38,4.0,0.69/0.69,0.80/1.00,0.84,0.50/0.15,1.00/0.75,0.35,
MD11,engine_restart,clo_+0.1,16,0.339,18.52,4.0,0.77/0.62,0.80/1.00,0.85,1.00/0.25,1.00/0.75,0.76,
MD11,engine_restart,noop,6,0.339,,,,,,,,,0.27
OV10,cruise,inertia_x1.6,6,0.631,1.96,4.0,0.27/1.00,0.40/1.00,,0.75/0.50,1.00/1.00,0.47,
OV10,cruise,cmq_x0.5,6,0.631,6.85,5.0,0.23/0.50,0.60/1.00,0.75,0.60/0.50,1.00/0.67,0.32,
OV10,cruise,cmalpha_x0.7,8,0.631,2.94,4.0,0.54/0.88,0.80/1.00,0.84,0.25/0.12,1.00/0.50,0.29,
OV10,cruise,clo_+0.1,9,0.631,15.65,6.0,0.38/0.56,0.80/1.00,0.57,0.33/0.22,1.00/1.00,0.25,
OV10,cruise,noop,0,0.631,,,,,,,,,0.0
OV10,throttle_step,inertia_x1.6,15,0.456,0.53,0.0,0.68/1.00,1.00/1.00,,-,,,
OV10,throttle_step,cmq_x0.5,11,0.456,1.39,3.0,0.54/0.64,0.80/1.00,0.68,0.33/0.09,1.00/0.50,0.33,
OV10,throttle_step,cmalpha_x0.7,16,0.456,0.71,0.0,0.85/0.69,0.80/1.00,0.88,-,,,
OV10,throttle_step,clo_+0.1,3,0.456,4.31,7.0,0.23/1.00,0.20/1.00,0.45,0.00/0.00,0.25/1.00,0.28,
OV10,throttle_step,noop,13,0.456,,,,,,,,,0.59
OV10,elev_doublet,inertia_x1.6,0,0.708,8.43,3.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.28,
OV10,elev_doublet,cmq_x0.5,1,0.708,1.03,0.0,0.08/1.00,0.20/1.00,0.69,-,,,
OV10,elev_doublet,cmalpha_x0.7,7,0.708,0.45,0.0,0.38/0.71,0.60/1.00,0.71,-,,,
OV10,elev_doublet,clo_+0.1,1,0.708,2.68,3.0,0.00/0.00,0.20/1.00,0.5,0.00/0.00,0.33/1.00,0.0,
OV10,elev_doublet,noop,0,0.708,,,,,,,,,0.0
OV10,elev_step,inertia_x1.6,2,0.711,3.16,2.0,0.09/1.00,0.40/1.00,,0.00/0.00,0.00/0.00,0.0,
OV10,elev_step,cmq_x0.5,2,0.711,3.84,7.0,0.15/1.00,0.20/1.00,0.56,0.00/0.00,0.33/1.00,0.5,
OV10,elev_step,cmalpha_x0.7,4,0.711,2.7,6.0,0.15/0.50,0.60/1.00,0.63,0.00/0.00,0.67/0.67,0.59,
OV10,elev_step,clo_+0.1,1,0.711,2.98,3.0,0.00/0.00,0.20/1.00,0.16,0.00/0.00,0.33/1.00,0.05,
OV10,elev_step,noop,0,0.711,,,,,,,,,0.0
OV10,aileron_step,inertia_x1.6,6,0.737,1.06,2.0,0.27/1.00,0.60/1.00,,0.00/0.00,1.00/0.33,0.17,
OV10,aileron_step,cmq_x0.5,16,0.737,3.36,13.0,0.77/0.62,1.00/1.00,0.81,0.77/0.62,1.00/1.00,0.81,
OV10,aileron_step,cmalpha_x0.7,8,0.737,1.85,7.0,0.31/0.50,0.60/1.00,0.54,0.14/0.12,0.75/1.00,0.37,
OV10,aileron_step,clo_+0.1,18,0.737,6.43,3.0,0.77/0.56,1.00/1.00,0.67,0.00/0.00,1.00/0.60,0.02,
OV10,aileron_step,noop,10,0.737,,,,,,,,,0.45
OV10,rudder_doublet,inertia_x1.6,1,0.697,0.48,0.0,0.05/1.00,0.20/1.00,,-,,,
OV10,rudder_doublet,cmq_x0.5,1,0.697,1.71,1.0,0.08/1.00,0.20/1.00,0.29,0.00/0.00,0.00/0.00,0.29,
OV10,rudder_doublet,cmalpha_x0.7,9,0.697,1.28,1.0,0.46/0.67,0.80/1.00,0.64,0.00/0.00,1.00/0.25,0.05,
OV10,rudder_doublet,clo_+0.1,3,0.697,2.41,3.0,0.00/0.00,0.20/1.00,0.38,0.00/0.00,0.00/0.00,0.0,
OV10,rudder_doublet,noop,0,0.697,,,,,,,,,0.0
OV10,bank_hold,inertia_x1.6,5,0.708,0.74,0.0,0.23/1.00,0.60/1.00,,-,,,
OV10,bank_hold,cmq_x0.5,14,0.708,2.4,13.0,0.54/0.50,0.60/1.00,0.56,0.54/0.50,0.60/1.00,0.56,
OV10,bank_hold,cmalpha_x0.7,19,0.708,1.39,5.0,0.85/0.58,1.00/1.00,0.56,0.60/0.16,1.00/0.80,0.41,
OV10,bank_hold,clo_+0.1,18,0.708,4.34,3.0,0.77/0.56,1.00/1.00,0.56,0.33/0.06,1.00/0.60,0.33,
OV10,bank_hold,noop,5,0.708,,,,,,,,,0.23
OV10,flap_extend,inertia_x1.6,7,0.642,2.94,2.0,0.32/1.00,0.80/1.00,,0.50/0.14,1.00/0.50,0.42,
OV10,flap_extend,cmq_x0.5,15,0.642,4.63,13.0,0.62/0.53,0.80/1.00,0.52,0.62/0.53,0.80/1.00,0.52,
OV10,flap_extend,cmalpha_x0.7,7,0.642,1.24,3.0,0.46/0.86,1.00/1.00,0.53,0.00/0.00,1.00/0.60,0.33,
OV10,flap_extend,clo_+0.1,5,0.642,2.66,2.0,0.23/0.60,0.60/1.00,0.37,0.00/0.00,0.00/0.00,0.0,
OV10,flap_extend,noop,2,0.642,,,,,,,,,0.09
OV10,engine_cut,inertia_x1.6,4,0.759,0.5,0.0,0.18/1.00,0.60/1.00,,-,,,
OV10,engine_cut,cmq_x0.5,10,0.759,3.67,11.0,0.46/0.60,0.80/1.00,0.67,0.45/0.50,0.80/1.00,0.69,
OV10,engine_cut,cmalpha_x0.7,7,0.759,1.61,3.0,0.38/0.71,0.40/1.00,0.76,0.33/0.14,0.50/0.50,0.44,
OV10,engine_cut,clo_+0.1,6,0.759,3.62,2.0,0.23/0.50,0.60/1.00,0.48,0.00/0.00,0.50/0.33,0.0,
OV10,engine_cut,noop,0,0.759,,,,,,,,,0.0
OV10,elev_doublet_distractor,inertia_x1.6,1,0.739,0.56,0.0,0.05/1.00,0.20/1.00,,-,,,
OV10,elev_doublet_distractor,cmq_x0.5,0,0.739,0.55,0.0,0.00/0.00,0.00/0.00,0.24,-,,,
OV10,elev_doublet_distractor,cmalpha_x0.7,6,0.739,0.25,0.0,0.15/0.33,0.60/1.00,0.63,-,,,
OV10,elev_doublet_distractor,clo_+0.1,3,0.739,2.75,2.0,0.00/0.00,0.40/1.00,0.36,0.00/0.00,0.50/0.50,0.0,
OV10,elev_doublet_distractor,noop,0,0.739,,,,,,,,,0.0
Short_S23,cruise,inertia_x1.6,0,0.608,0.44,0.0,0.00/0.00,0.00/0.00,,-,,,
Short_S23,cruise,noop,0,0.608,,,,,,,,,0.0
Short_S23,throttle_step,inertia_x1.6,0,0.572,0.5,0.0,0.00/0.00,0.00/0.00,,-,,,
Short_S23,throttle_step,noop,0,0.572,,,,,,,,,0.0
Short_S23,elev_doublet,inertia_x1.6,1,0.626,0.38,0.0,0.05/1.00,0.20/1.00,,-,,,
Short_S23,elev_doublet,noop,0,0.626,,,,,,,,,0.0
Short_S23,elev_step,inertia_x1.6,3,0.643,0.73,0.0,0.14/1.00,0.40/1.00,,-,,,
Short_S23,elev_step,noop,0,0.643,,,,,,,,,0.0
Short_S23,aileron_step,inertia_x1.6,0,0.601,0.7,0.0,0.00/0.00,0.00/0.00,,-,,,
Short_S23,aileron_step,noop,2,0.601,,,,,,,,,0.09
Short_S23,rudder_doublet,inertia_x1.6,0,0.688,0.61,0.0,0.00/0.00,0.00/0.00,,-,,,
Short_S23,rudder_doublet,noop,0,0.688,,,,,,,,,0.0
Short_S23,bank_hold,inertia_x1.6,4,0.576,1.15,1.0,0.18/1.00,0.60/1.00,,0.00/0.00,1.00/0.33,0.52,
Short_S23,bank_hold,noop,4,0.576,,,,,,,,,0.18
Short_S23,flap_extend,inertia_x1.6,0,0.699,1.74,1.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.71,
Short_S23,flap_extend,noop,0,0.699,,,,,,,,,0.0
Short_S23,engine_cut,inertia_x1.6,1,0.657,0.59,0.0,0.05/1.00,0.20/1.00,,-,,,
Short_S23,engine_cut,noop,2,0.657,,,,,,,,,0.09
Short_S23,climbing_turn,inertia_x1.6,0,0.552,0.32,0.0,0.00/0.00,0.00/0.00,,-,,,
Short_S23,climbing_turn,noop,0,0.552,,,,,,,,,0.0
Short_S23,elev_doublet_distractor,inertia_x1.6,3,0.641,0.5,0.0,0.14/1.00,0.40/1.00,,-,,,
Short_S23,elev_doublet_distractor,noop,2,0.641,,,,,,,,,0.09
Short_S23,engine_stop,inertia_x1.6,5,0.737,0.59,0.0,0.23/1.00,0.60/1.00,,-,,,
Short_S23,engine_stop,noop,0,0.737,,,,,,,,,0.0
T37,cruise,inertia_x1.6,3,0.558,25.15,5.0,0.14/1.00,0.60/1.00,,0.40/0.67,1.00/0.67,0.38,
T37,cruise,cmq_x0.5,2,0.558,8.94,5.0,0.15/1.00,0.40/1.00,0.59,0.40/1.00,1.00/1.00,0.64,
T37,cruise,cmalpha_x0.7,16,0.558,3.05,5.0,0.69/0.56,0.80/1.00,0.64,0.80/0.25,1.00/0.50,0.39,
T37,cruise,clo_+0.1,11,0.558,25.08,8.0,0.31/0.36,0.60/1.00,0.33,0.25/0.18,0.75/1.00,0.26,
T37,cruise,noop,0,0.558,,,,,,,,,0.0
T37,throttle_step,inertia_x1.6,2,0.593,0.42,0.0,0.09/1.00,0.20/1.00,,-,,,
T37,throttle_step,cmq_x0.5,8,0.593,3.57,6.0,0.54/0.88,0.80/1.00,0.61,0.17/0.12,0.75/0.75,0.23,
T37,throttle_step,cmalpha_x0.7,4,0.593,1.62,3.0,0.15/0.50,0.60/1.00,0.18,0.33/0.25,0.67/0.67,0.26,
T37,throttle_step,clo_+0.1,20,0.593,21.88,11.0,0.85/0.55,1.00/1.00,0.61,0.82/0.45,1.00/1.00,0.69,
