aircraft,manoeuvre,variant,es_max,n_gated,n_flagged,n_cand,phys_recall,phys_precision,phys_cat_recall,phys_auc,gated_recall,gated_precision,gated_auc,agree_dynamic,correct_dynamic,agree_static,correct_static,gated_cat_recall
B747,elev_doublet_distractor,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.23931623931623935,,,,,,,,
B747,engine_restart,B_elevator_drag_8819410c,4.6104586105681635,6,20,10,0.9230769230769231,0.6,1.0,0.8632478632478634,1.0,0.3,0.6979166666666666,0.9,0.55,0.75,0.45,1.0
B747,engine_restart,B_pqrdot_5ad2694c,0.012169454898523975,0,3,10,0.13636363636363635,1.0,0.4,,,,,0.0,1.0,0.0,0.6666666666666666,
B747,engine_restart,B_turbine_windmill_2db8e408,15.293562416839173,8,22,10,1.0,0.5909090909090909,1.0,0.5384615384615385,1.0,0.36363636363636365,0.5357142857142857,0.5909090909090909,0.6818181818181818,0.5909090909090909,0.045454545454545456,1.0
Boeing314,cruise,B_piston_power_bcd3f980,0.7401237341894975,0,0,10,0.0,,0.0,0.8717948717948719,,,,,,,,
Boeing314,cruise,B_pqrdot_5ad2694c,0.0006600701276443728,0,0,10,0.0,,0.0,,,,,,,,,
Boeing314,throttle_step,B_piston_power_bcd3f980,0.7099016770440318,0,2,10,0.15384615384615385,1.0,0.4,0.8376068376068377,,,,0.0,1.0,0.0,1.0,
Boeing314,throttle_step,B_pqrdot_5ad2694c,0.0032317182548032286,0,0,10,0.0,,0.0,,,,,,,,,
Boeing314,elev_doublet,B_piston_power_bcd3f980,0.7972809416166566,0,0,10,0.0,,0.0,0.09401709401709404,,,,,,,,
Boeing314,elev_doublet,B_pqrdot_5ad2694c,0.0004358818187340632,0,6,10,0.2727272727272727,1.0,0.6,,,,,0.16666666666666666,1.0,0.3333333333333333,1.0,
Boeing314,elev_step,B_piston_power_bcd3f980,1.2363122634946058,0,0,10,0.0,,0.0,0.8803418803418803,,,,,,,,
Boeing314,elev_step,B_pqrdot_5ad2694c,0.0008954932400718007,0,0,9,0.0,,0.0,,,,,,,,,
Boeing314,aileron_step,B_piston_power_bcd3f980,0.8777456229532247,0,0,10,0.0,,0.0,0.38461538461538464,,,,,,,,
