aircraft,manoeuvre,fault,explainer,n_flagged,agreement,agreement_null_median,n_explained,correctness,correctness_largest_movement,correctness_only_changing,correctness_residual_importance,stability,n_with_trim_shift
T38,elev_step,cmalpha_x0.7,static,13,0.5384615384615384,0.8461538461538461,13,1.0,1.0,1.0,,,13
T38,elev_step,clo_+0.1,dynamic,12,0.6666666666666666,0.9166666666666666,12,1.0,1.0,1.0,0.6666666666666666,1.0,12
T38,elev_step,clo_+0.1,static,12,0.6666666666666666,0.8333333333333334,12,1.0,1.0,1.0,,,12
T38,aileron_step,inertia_x1.6,dynamic,0,,,0,,,,,,0
T38,aileron_step,inertia_x1.6,static,0,,,0,,,,,,0
T38,aileron_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
T38,aileron_step,cmq_x0.5,static,0,,,0,,,,,,0
T38,aileron_step,cmalpha_x0.7,dynamic,5,0.6,1.0,5,1.0,1.0,1.0,1.0,1.0,5
T38,aileron_step,cmalpha_x0.7,static,5,0.8,0.8,5,1.0,1.0,1.0,,,5
T38,aileron_step,clo_+0.1,dynamic,7,0.8571428571428571,1.0,7,1.0,1.0,1.0,0.5714285714285714,1.0,7
T38,aileron_step,clo_+0.1,static,7,0.8571428571428571,0.8571428571428571,7,1.0,1.0,1.0,,,7
T38,rudder_doublet,inertia_x1.6,dynamic,0,,,0,,,,,,0
T38,rudder_doublet,inertia_x1.6,static,0,,,0,,,,,,0
T38,rudder_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
T38,rudder_doublet,cmq_x0.5,static,0,,,0,,,,,,0
T38,rudder_doublet,cmalpha_x0.7,dynamic,7,0.0,0.7142857142857143,7,0.2857142857142857,1.0,1.0,0.42857142857142855,0.6571428571428573,7
T38,rudder_doublet,cmalpha_x0.7,static,7,0.0,1.0,7,0.2857142857142857,1.0,1.0,,,7
T38,rudder_doublet,clo_+0.1,dynamic,10,0.5,0.8,10,0.4,1.0,1.0,0.8,0.7499999999999999,10
T38,rudder_doublet,clo_+0.1,static,10,0.7,1.0,10,0.2,1.0,1.0,,,10
T38,bank_hold,inertia_x1.6,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,0.0,0.9,0
T38,bank_hold,inertia_x1.6,static,1,0.0,0.0,1,1.0,1.0,1.0,,,0
T38,bank_hold,cmq_x0.5,dynamic,0,,,0,,,,,,0
T38,bank_hold,cmq_x0.5,static,0,,,0,,,,,,0
T38,bank_hold,cmalpha_x0.7,dynamic,4,0.5,0.75,4,1.0,1.0,1.0,0.75,1.0,4
T38,bank_hold,cmalpha_x0.7,static,4,0.75,1.0,4,1.0,1.0,1.0,,,4
T38,bank_hold,clo_+0.1,dynamic,10,0.4,0.7,10,1.0,1.0,1.0,0.8,1.0,10
T38,bank_hold,clo_+0.1,static,10,0.9,0.9,10,1.0,1.0,1.0,,,10
T38,flap_extend,inertia_x1.6,dynamic,0,,,0,,,,,,0
T38,flap_extend,inertia_x1.6,static,0,,,0,,,,,,0
T38,flap_extend,cmq_x0.5,dynamic,7,0.2857142857142857,0.8571428571428571,7,1.0,1.0,1.0,1.0,0.31746031746031755,0
T38,flap_extend,cmq_x0.5,static,7,0.14285714285714285,0.5714285714285714,7,1.0,1.0,1.0,,,0
T38,flap_extend,clo_+0.1,dynamic,13,0.5384615384615384,0.7692307692307693,13,0.15384615384615385,1.0,1.0,0.7692307692307693,0.5769230769230769,13
T38,flap_extend,clo_+0.1,static,13,0.46153846153846156,0.7692307692307693,13,0.15384615384615385,1.0,1.0,,,13
T38,engine_cut,inertia_x1.6,dynamic,5,0.2,0.2,5,1.0,1.0,1.0,1.0,0.06000000000000001,0
T38,engine_cut,inertia_x1.6,static,5,0.0,0.4,5,0.0,1.0,1.0,,,0
T38,engine_cut,cmq_x0.5,dynamic,5,0.2,0.6,5,0.6,1.0,1.0,0.8,0.4,0
T38,engine_cut,cmq_x0.5,static,5,0.2,0.4,5,0.0,1.0,1.0,,,0
T38,engine_cut,cmalpha_x0.7,dynamic,9,0.6666666666666666,0.8888888888888888,9,0.2222222222222222,1.0,1.0,1.0,0.7777777777777778,9
T38,engine_cut,cmalpha_x0.7,static,9,1.0,1.0,9,0.0,1.0,1.0,,,9
T38,engine_cut,clo_+0.1,dynamic,15,0.8,0.9333333333333333,15,0.13333333333333333,1.0,1.0,0.8666666666666667,0.8666666666666667,15
T38,engine_cut,clo_+0.1,static,15,1.0,1.0,15,0.0,1.0,1.0,,,15
T38,climbing_turn,inertia_x1.6,dynamic,1,0.0,1.0,1,1.0,0.0,0.0,0.0,0.75,0
T38,climbing_turn,inertia_x1.6,static,1,0.0,1.0,1,1.0,0.0,0.0,,,0
T38,climbing_turn,cmq_x0.5,dynamic,4,0.75,0.75,4,0.5,0.5,0.5,0.5,0.4444444444444444,0
T38,climbing_turn,cmq_x0.5,static,4,0.0,0.75,4,0.75,0.5,0.5,,,0
T38,climbing_turn,cmalpha_x0.7,dynamic,9,0.3333333333333333,0.7777777777777778,9,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.7638888888888888,9
T38,climbing_turn,cmalpha_x0.7,static,9,0.2222222222222222,0.7777777777777778,9,0.7777777777777778,0.3333333333333333,0.3333333333333333,,,9
T38,elev_doublet_distractor,inertia_x1.6,dynamic,0,,,0,,,,,,0
T38,elev_doublet_distractor,inertia_x1.6,static,0,,,0,,,,,,0
T38,elev_doublet_distractor,cmq_x0.5,dynamic,0,,,0,,,,,,0
T38,elev_doublet_distractor,cmq_x0.5,static,0,,,0,,,,,,0
T38,elev_doublet_distractor,cmalpha_x0.7,dynamic,6,0.5,1.0,6,0.8333333333333334,0.6666666666666666,0.6666666666666666,1.0,0.9499999999999998,6
T38,elev_doublet_distractor,cmalpha_x0.7,static,6,0.3333333333333333,1.0,6,0.5,0.6666666666666666,0.6666666666666666,,,6
T38,elev_doublet_distractor,clo_+0.1,dynamic,11,0.7272727272727273,0.9090909090909091,11,1.0,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.9818181818181819,11
T38,elev_doublet_distractor,clo_+0.1,static,11,0.8181818181818182,1.0,11,0.8181818181818182,0.8181818181818182,0.8181818181818182,,,11
c172p,throttle_step,inertia_x1.6,dynamic,3,0.3333333333333333,0.3333333333333333,3,1.0,1.0,1.0,0.3333333333333333,1.0,0
c172p,throttle_step,inertia_x1.6,static,3,0.3333333333333333,0.6666666666666666,3,1.0,1.0,1.0,,,0
c172p,throttle_step,cmq_x0.5,dynamic,2,0.0,0.0,2,1.0,1.0,1.0,0.5,1.0,0
c172p,throttle_step,cmq_x0.5,static,2,0.0,0.5,2,1.0,1.0,1.0,,,0
c172p,throttle_step,cmalpha_x0.7,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0
c172p,throttle_step,cmalpha_x0.7,static,1,0.0,0.0,1,1.0,1.0,1.0,,,0
c172p,throttle_step,clo_+0.1,dynamic,3,0.0,0.3333333333333333,3,1.0,1.0,1.0,0.3333333333333333,1.0,3
c172p,throttle_step,clo_+0.1,static,3,0.0,0.3333333333333333,3,1.0,1.0,1.0,,,3
c172p,elev_doublet,inertia_x1.6,dynamic,3,0.0,0.3333333333333333,3,1.0,1.0,1.0,1.0,0.5666666666666668,0
c172p,elev_doublet,inertia_x1.6,static,3,0.0,0.3333333333333333,3,1.0,1.0,1.0,,,0
c172p,elev_doublet,cmq_x0.5,dynamic,3,0.0,0.3333333333333333,3,1.0,1.0,1.0,1.0,0.6666666666666666,0
c172p,elev_doublet,cmq_x0.5,static,3,0.0,0.6666666666666666,3,1.0,1.0,1.0,,,0
c172p,elev_doublet,cmalpha_x0.7,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,0.7,0
c172p,elev_doublet,cmalpha_x0.7,static,1,0.0,0.0,1,1.0,1.0,1.0,,,0
c172p,elev_doublet,clo_+0.1,dynamic,3,0.3333333333333333,1.0,3,1.0,1.0,1.0,1.0,0.5666666666666668,3
c172p,elev_doublet,clo_+0.1,static,3,0.0,0.6666666666666666,3,1.0,1.0,1.0,,,3
c172p,elev_step,inertia_x1.6,dynamic,3,0.0,0.3333333333333333,3,1.0,1.0,1.0,1.0,0.5,0
c172p,elev_step,inertia_x1.6,static,3,0.3333333333333333,0.6666666666666666,3,1.0,1.0,1.0,,,0
c172p,elev_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
c172p,elev_step,cmq_x0.5,static,0,,,0,,,,,,0
c172p,elev_step,cmalpha_x0.7,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,1.0,0.5,0
c172p,elev_step,cmalpha_x0.7,static,2,0.0,0.0,2,1.0,1.0,1.0,,,0
c172p,elev_step,clo_+0.1,dynamic,6,0.0,0.0,6,1.0,1.0,1.0,1.0,0.5833333333333334,6
c172p,elev_step,clo_+0.1,static,6,0.0,0.16666666666666666,6,1.0,1.0,1.0,,,6
c172p,aileron_step,inertia_x1.6,dynamic,3,0.6666666666666666,0.6666666666666666,3,1.0,1.0,1.0,1.0,0.6,0
c172p,aileron_step,inertia_x1.6,static,3,0.0,0.6666666666666666,3,1.0,1.0,1.0,,,0
c172p,aileron_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
c172p,aileron_step,cmq_x0.5,static,0,,,0,,,,,,0
c172p,aileron_step,cmalpha_x0.7,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,0.0,0.6,0
c172p,aileron_step,cmalpha_x0.7,static,1,0.0,0.0,1,1.0,1.0,1.0,,,0
c172p,aileron_step,clo_+0.1,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,0.5,0.55,2
c172p,aileron_step,clo_+0.1,static,2,0.0,0.5,2,1.0,1.0,1.0,,,2
c172p,rudder_doublet,inertia_x1.6,dynamic,3,0.3333333333333333,1.0,3,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0
c172p,rudder_doublet,inertia_x1.6,static,3,0.0,0.3333333333333333,3,1.0,1.0,1.0,,,0
c172p,rudder_doublet,cmq_x0.5,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,0.2,0
c172p,rudder_doublet,cmq_x0.5,static,1,0.0,0.0,1,1.0,1.0,1.0,,,0
c172p,rudder_doublet,cmalpha_x0.7,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,0.0,0.6,0
c172p,rudder_doublet,cmalpha_x0.7,static,1,0.0,1.0,1,1.0,1.0,1.0,,,0
c172p,rudder_doublet,clo_+0.1,dynamic,4,0.25,0.5,4,1.0,1.0,1.0,0.75,0.30000000000000004,4
c172p,rudder_doublet,clo_+0.1,static,4,0.25,0.75,4,1.0,1.0,1.0,,,4
c172p,bank_hold,inertia_x1.6,dynamic,3,0.0,1.0,3,1.0,1.0,1.0,0.6666666666666666,0.3666666666666667,0
c172p,bank_hold,inertia_x1.6,static,3,0.0,0.6666666666666666,3,1.0,1.0,1.0,,,0
c172p,bank_hold,cmq_x0.5,dynamic,0,,,0,,,,,,0
c172p,bank_hold,cmq_x0.5,static,0,,,0,,,,,,0
c172p,bank_hold,cmalpha_x0.7,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,0.0,0.4,0
c172p,bank_hold,cmalpha_x0.7,static,1,0.0,0.0,1,1.0,1.0,1.0,,,0
c172p,bank_hold,clo_+0.1,dynamic,2,0.5,1.0,2,1.0,1.0,1.0,0.5,0.1,2
c172p,bank_hold,clo_+0.1,static,2,0.5,1.0,2,1.0,1.0,1.0,,,2
c172p,flap_extend,inertia_x1.6,dynamic,2,0.0,0.0,2,1.0,1.0,1.0,1.0,0.6,0
c172p,flap_extend,inertia_x1.6,static,2,0.0,0.5,2,1.0,1.0,1.0,,,0
c172p,flap_extend,cmq_x0.5,dynamic,0,,,0,,,,,,0
c172p,flap_extend,cmq_x0.5,static,0,,,0,,,,,,0
c172p,flap_extend,cmalpha_x0.7,dynamic,11,0.09090909090909091,0.36363636363636365,11,1.0,1.0,1.0,0.7272727272727273,0.6636363636363636,0
c172p,flap_extend,cmalpha_x0.7,static,11,0.18181818181818182,0.5454545454545454,11,1.0,1.0,1.0,,,0
c172p,flap_extend,clo_+0.1,dynamic,3,0.0,0.0,3,1.0,1.0,1.0,1.0,0.5,3
c172p,flap_extend,clo_+0.1,static,3,0.0,0.3333333333333333,3,1.0,1.0,1.0,,,3
c172p,climbing_turn,inertia_x1.6,dynamic,3,0.0,0.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0
c172p,climbing_turn,inertia_x1.6,static,3,0.0,0.6666666666666666,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,0
c172p,climbing_turn,cmq_x0.5,dynamic,0,,,0,,,,,,0
c172p,climbing_turn,cmq_x0.5,static,0,,,0,,,,,,0
c172p,climbing_turn,cmalpha_x0.7,dynamic,5,0.0,0.2,5,0.6,1.0,1.0,1.0,0.13999999999999999,0
c172p,climbing_turn,cmalpha_x0.7,static,5,0.0,0.2,5,1.0,1.0,1.0,,,0
c172p,climbing_turn,clo_+0.1,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,1.0,0.6,2
c172p,climbing_turn,clo_+0.1,static,2,0.0,0.5,2,1.0,1.0,1.0,,,2
c172p,elev_doublet_distractor,inertia_x1.6,dynamic,3,0.3333333333333333,0.6666666666666666,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.06666666666666667,0
c172p,elev_doublet_distractor,inertia_x1.6,static,3,0.3333333333333333,0.6666666666666666,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,0
c172p,elev_doublet_distractor,cmq_x0.5,dynamic,0,,,0,,,,,,0
c172p,elev_doublet_distractor,cmq_x0.5,static,0,,,0,,,,,,0
c172p,elev_doublet_distractor,cmalpha_x0.7,dynamic,3,0.3333333333333333,1.0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2333333333333333,0
c172p,elev_doublet_distractor,cmalpha_x0.7,static,3,0.0,1.0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,0
c172p,elev_doublet_distractor,clo_+0.1,dynamic,2,0.0,0.5,2,0.0,1.0,1.0,1.0,0.5,2
c172p,elev_doublet_distractor,clo_+0.1,static,2,0.5,0.5,2,0.5,1.0,1.0,,,2
c172p,engine_stop,inertia_x1.6,dynamic,2,0.0,1.0,2,1.0,1.0,1.0,0.0,1.0,0
c172p,engine_stop,inertia_x1.6,static,2,0.5,1.0,0,,,,,,0
c172p,engine_stop,cmq_x0.5,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,0.0,1.0,0
c172p,engine_stop,cmq_x0.5,static,1,0.0,1.0,0,,,,,,0
c172p,engine_stop,cmalpha_x0.7,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0
c172p,engine_stop,cmalpha_x0.7,static,1,0.0,0.0,0,,,,,,0
c172p,engine_stop,clo_+0.1,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,0.5,1.0,2
c172p,engine_stop,clo_+0.1,static,2,0.0,0.0,0,,,,,,2
c172r,throttle_step,inertia_x1.6,dynamic,3,0.0,1.0,3,1.0,1.0,1.0,0.0,1.0,0
c172r,throttle_step,inertia_x1.6,static,3,0.0,1.0,3,1.0,1.0,1.0,,,0
c172r,throttle_step,cmq_x0.5,dynamic,7,0.0,0.42857142857142855,7,1.0,1.0,1.0,0.5714285714285714,1.0,0
c172r,throttle_step,cmq_x0.5,static,7,0.0,0.7142857142857143,7,1.0,1.0,1.0,,,0
c172r,throttle_step,cmalpha_x0.7,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,0.0,1.0,0
c172r,throttle_step,cmalpha_x0.7,static,1,0.0,1.0,1,1.0,1.0,1.0,,,0
c172r,throttle_step,clo_+0.1,dynamic,6,0.0,0.5,6,1.0,1.0,1.0,0.16666666666666666,1.0,6
c172r,throttle_step,clo_+0.1,static,6,0.16666666666666666,0.5,6,1.0,1.0,1.0,,,6
c172r,elev_doublet,inertia_x1.6,dynamic,2,0.0,0.0,2,1.0,1.0,1.0,0.5,0.6499999999999999,0
c172r,elev_doublet,inertia_x1.6,static,2,0.0,0.0,2,1.0,1.0,1.0,,,0
c172r,elev_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
c172r,elev_doublet,cmq_x0.5,static,0,,,0,,,,,,0
c172r,elev_doublet,cmalpha_x0.7,dynamic,1,1.0,1.0,1,1.0,1.0,1.0,1.0,0.7,0
c172r,elev_doublet,cmalpha_x0.7,static,1,0.0,1.0,1,1.0,1.0,1.0,,,0
c172r,elev_doublet,clo_+0.1,dynamic,4,0.0,0.5,4,1.0,1.0,1.0,0.75,0.5,4
c172r,elev_doublet,clo_+0.1,static,4,0.0,0.75,4,1.0,1.0,1.0,,,4
c172r,elev_step,inertia_x1.6,dynamic,3,0.0,0.3333333333333333,3,1.0,1.0,1.0,0.3333333333333333,0.5666666666666668,0
c172r,elev_step,inertia_x1.6,static,3,0.0,0.6666666666666666,3,1.0,1.0,1.0,,,0
c172r,elev_step,cmq_x0.5,dynamic,3,0.0,0.3333333333333333,3,1.0,1.0,1.0,1.0,0.46666666666666673,0
c172r,elev_step,cmq_x0.5,static,3,0.0,1.0,3,1.0,1.0,1.0,,,0
c172r,elev_step,cmalpha_x0.7,dynamic,1,1.0,1.0,1,1.0,1.0,1.0,1.0,0.4,0
c172r,elev_step,cmalpha_x0.7,static,1,0.0,1.0,1,1.0,1.0,1.0,,,0
c172r,elev_step,clo_+0.1,dynamic,8,0.0,0.375,8,1.0,1.0,1.0,0.5,0.6,8
c172r,elev_step,clo_+0.1,static,8,0.0,0.375,8,1.0,1.0,1.0,,,8
c172r,aileron_step,inertia_x1.6,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,1.0,0.15000000000000002,0
c172r,aileron_step,inertia_x1.6,static,2,0.0,0.5,2,1.0,1.0,1.0,,,0
c172r,aileron_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
c172r,aileron_step,cmq_x0.5,static,0,,,0,,,,,,0
c172r,aileron_step,cmalpha_x0.7,dynamic,0,,,0,,,,,,0
c172r,aileron_step,cmalpha_x0.7,static,0,,,0,,,,,,0
c172r,aileron_step,clo_+0.1,dynamic,5,0.0,0.2,5,1.0,1.0,1.0,0.6,0.58,5
c172r,aileron_step,clo_+0.1,static,5,0.0,0.2,5,1.0,1.0,1.0,,,5
c172r,rudder_doublet,inertia_x1.6,dynamic,3,0.3333333333333333,0.6666666666666666,3,1.0,1.0,1.0,0.6666666666666666,0.39999999999999997,0
c172r,rudder_doublet,inertia_x1.6,static,3,0.0,0.6666666666666666,3,1.0,1.0,1.0,,,0
c172r,rudder_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
c172r,rudder_doublet,cmq_x0.5,static,0,,,0,,,,,,0
c172r,rudder_doublet,cmalpha_x0.7,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,0.0,0.2,1
c172r,rudder_doublet,cmalpha_x0.7,static,1,0.0,1.0,1,1.0,1.0,1.0,,,1
c172r,rudder_doublet,clo_+0.1,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,0.4,1
c172r,rudder_doublet,clo_+0.1,static,1,0.0,0.0,1,1.0,1.0,1.0,,,1
c172r,bank_hold,inertia_x1.6,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,1.0,0.2,0
c172r,bank_hold,inertia_x1.6,static,2,0.0,0.5,2,1.0,1.0,1.0,,,0
c172r,bank_hold,cmq_x0.5,dynamic,2,0.0,1.0,2,1.0,1.0,1.0,1.0,0.05,0
c172r,bank_hold,cmq_x0.5,static,2,0.0,0.5,2,1.0,1.0,1.0,,,0
c172r,bank_hold,cmalpha_x0.7,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,0.0,0.6,0
c172r,bank_hold,cmalpha_x0.7,static,1,0.0,0.0,1,1.0,1.0,1.0,,,0
c172r,bank_hold,clo_+0.1,dynamic,3,0.0,0.6666666666666666,3,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,3
c172r,bank_hold,clo_+0.1,static,3,0.6666666666666666,0.6666666666666666,3,1.0,1.0,1.0,,,3
c172r,flap_extend,inertia_x1.6,dynamic,3,0.3333333333333333,0.6666666666666666,3,1.0,1.0,1.0,1.0,0.9333333333333332,0
c172r,flap_extend,inertia_x1.6,static,3,0.6666666666666666,0.6666666666666666,3,1.0,1.0,1.0,,,0
c172r,flap_extend,cmq_x0.5,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,0.5,0.9,0
c172r,flap_extend,cmq_x0.5,static,2,0.0,0.0,2,1.0,1.0,1.0,,,0
c172r,flap_extend,cmalpha_x0.7,dynamic,13,0.15384615384615385,0.6923076923076923,13,1.0,1.0,1.0,0.46153846153846156,0.8615384615384616,0
c172r,flap_extend,cmalpha_x0.7,static,13,0.3076923076923077,0.6923076923076923,13,1.0,1.0,1.0,,,0
c172r,flap_extend,clo_+0.1,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,0.2,1
c172r,flap_extend,clo_+0.1,static,1,0.0,0.0,1,1.0,1.0,1.0,,,1
c172r,climbing_turn,inertia_x1.6,dynamic,2,0.0,0.0,2,1.0,1.0,1.0,1.0,0.44999999999999996,0
c172r,climbing_turn,inertia_x1.6,static,2,0.0,0.0,2,1.0,1.0,1.0,,,0
c172r,climbing_turn,cmq_x0.5,dynamic,0,,,0,,,,,,0
c172r,climbing_turn,cmq_x0.5,static,0,,,0,,,,,,0
c172r,climbing_turn,cmalpha_x0.7,dynamic,2,1.0,1.0,2,1.0,0.0,0.0,1.0,0.2,0
c172r,climbing_turn,cmalpha_x0.7,static,2,0.0,0.5,2,1.0,0.0,0.0,,,0
c172r,climbing_turn,clo_+0.1,dynamic,8,0.875,1.0,8,0.5,0.875,0.875,0.875,0.15000000000000002,8
c172r,climbing_turn,clo_+0.1,static,8,0.25,0.625,8,0.625,0.875,0.875,,,8
c172r,elev_doublet_distractor,inertia_x1.6,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,1.0,0.2,0
c172r,elev_doublet_distractor,inertia_x1.6,static,1,0.0,1.0,1,1.0,1.0,1.0,,,0
c172r,elev_doublet_distractor,cmq_x0.5,dynamic,3,0.6666666666666666,1.0,3,0.0,1.0,1.0,1.0,0.19999999999999998,0
c172r,elev_doublet_distractor,cmq_x0.5,static,3,0.0,0.6666666666666666,3,0.0,1.0,1.0,,,0
c172r,elev_doublet_distractor,cmalpha_x0.7,dynamic,1,1.0,1.0,1,1.0,1.0,1.0,1.0,0.4,0
c172r,elev_doublet_distractor,cmalpha_x0.7,static,1,0.0,0.0,1,1.0,1.0,1.0,,,0
c172r,elev_doublet_distractor,clo_+0.1,dynamic,8,0.25,0.875,8,0.875,0.75,0.75,0.75,0.375,8
c172r,elev_doublet_distractor,clo_+0.1,static,8,0.0,0.75,8,0.625,0.75,0.75,,,8
c172r,engine_stop,inertia_x1.6,dynamic,2,0.0,0.0,2,1.0,1.0,1.0,1.0,1.0,0
c172r,engine_stop,inertia_x1.6,static,2,0.0,0.0,0,,,,,,0
c172r,engine_stop,cmq_x0.5,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0
c172r,engine_stop,cmq_x0.5,static,1,0.0,0.0,0,,,,,,0
c172r,engine_stop,cmalpha_x0.7,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,0.5,1.0,0
c172r,engine_stop,cmalpha_x0.7,static,2,0.0,0.0,0,,,,,,0
c172r,engine_stop,clo_+0.1,dynamic,8,0.125,0.375,8,1.0,1.0,1.0,1.0,1.0,8
c172r,engine_stop,clo_+0.1,static,8,0.375,0.625,0,,,,,,8
c182,throttle_step,inertia_x1.6,dynamic,8,0.25,0.75,8,1.0,1.0,1.0,0.875,1.0,0
c182,throttle_step,inertia_x1.6,static,8,0.0,0.625,8,1.0,1.0,1.0,,,0
c182,throttle_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
c182,throttle_step,cmq_x0.5,static,0,,,0,,,,,,0
c182,throttle_step,cmalpha_x0.7,dynamic,5,0.0,0.8,5,1.0,1.0,1.0,1.0,1.0,0
c182,throttle_step,cmalpha_x0.7,static,5,0.0,0.8,5,1.0,1.0,1.0,,,0
c182,throttle_step,clo_+0.1,dynamic,8,0.0,0.625,8,1.0,1.0,1.0,1.0,1.0,8
c182,throttle_step,clo_+0.1,static,8,0.0,0.5,8,1.0,1.0,1.0,,,8
c182,elev_doublet,inertia_x1.6,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,0.0,0.6,0
c182,elev_doublet,inertia_x1.6,static,2,0.0,0.5,2,1.0,1.0,1.0,,,0
c182,elev_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
c182,elev_doublet,cmq_x0.5,static,0,,,0,,,,,,0
c182,elev_doublet,cmalpha_x0.7,dynamic,0,,,0,,,,,,0
c182,elev_doublet,cmalpha_x0.7,static,0,,,0,,,,,,0
c182,elev_doublet,clo_+0.1,dynamic,6,0.0,0.6666666666666666,6,1.0,1.0,1.0,0.3333333333333333,0.9833333333333334,6
c182,elev_doublet,clo_+0.1,static,6,0.0,0.3333333333333333,6,1.0,1.0,1.0,,,6
c182,elev_step,inertia_x1.6,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,1.0,0.35,0
c182,elev_step,inertia_x1.6,static,2,0.0,0.0,2,1.0,1.0,1.0,,,0
c182,elev_step,cmq_x0.5,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0
c182,elev_step,cmq_x0.5,static,1,0.0,0.0,1,1.0,1.0,1.0,,,0
c182,elev_step,cmalpha_x0.7,dynamic,0,,,0,,,,,,0
c182,elev_step,cmalpha_x0.7,static,0,,,0,,,,,,0
c182,elev_step,clo_+0.1,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,0.6,1
c182,elev_step,clo_+0.1,static,1,0.0,0.0,1,1.0,1.0,1.0,,,1
c182,aileron_step,inertia_x1.6,dynamic,2,0.5,1.0,2,1.0,1.0,1.0,1.0,0.5,0
c182,aileron_step,inertia_x1.6,static,2,0.0,1.0,2,1.0,1.0,1.0,,,0
c182,aileron_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
c182,aileron_step,cmq_x0.5,static,0,,,0,,,,,,0
c182,aileron_step,cmalpha_x0.7,dynamic,0,,,0,,,,,,0
c182,aileron_step,cmalpha_x0.7,static,0,,,0,,,,,,0
c182,aileron_step,clo_+0.1,dynamic,3,0.0,0.6666666666666666,3,1.0,1.0,1.0,0.3333333333333333,0.39999999999999997,3
c182,aileron_step,clo_+0.1,static,3,0.0,0.6666666666666666,3,1.0,1.0,1.0,,,3
c182,rudder_doublet,inertia_x1.6,dynamic,0,,,0,,,,,,0
c182,rudder_doublet,inertia_x1.6,static,0,,,0,,,,,,0
c182,rudder_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
c182,rudder_doublet,cmq_x0.5,static,0,,,0,,,,,,0
c182,rudder_doublet,cmalpha_x0.7,dynamic,0,,,0,,,,,,0
c182,rudder_doublet,cmalpha_x0.7,static,0,,,0,,,,,,0
c182,rudder_doublet,clo_+0.1,dynamic,3,0.3333333333333333,0.6666666666666666,3,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,3
c182,rudder_doublet,clo_+0.1,static,3,0.3333333333333333,0.6666666666666666,3,1.0,1.0,1.0,,,3
c182,bank_hold,inertia_x1.6,dynamic,0,,,0,,,,,,0
c182,bank_hold,inertia_x1.6,static,0,,,0,,,,,,0
c182,bank_hold,cmq_x0.5,dynamic,0,,,0,,,,,,0
c182,bank_hold,cmq_x0.5,static,0,,,0,,,,,,0
c182,bank_hold,cmalpha_x0.7,dynamic,0,,,0,,,,,,0
c182,bank_hold,cmalpha_x0.7,static,0,,,0,,,,,,0
