fault,aircraft,test_case,changed_exec_lines,executed,max_count,reach
B2_atmosphere_high_altitude_61f1e8c3,c172p,engine_stop,5,0,0,False
B2_load_factor_sign_c3fa7d22,c172p,engine_stop,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c172p,engine_stop,1,1,14221,True
B2_atmosphere_gradient_fadeout_05b709c8,c172p,engine_stop,3,3,10795,True
B_pqrdot_5ad2694c,c172r,cruise,5,1,7763,True
B_piston_power_bcd3f980,c172r,cruise,3,3,11051,True
B_turbine_windmill_2db8e408,c172r,cruise,2,0,0,False
B2_turbine_throttle_init_c8af9244,c172r,cruise,1,0,0,False
B2_turbine_thruster_inputs_20066483,c172r,cruise,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c172r,cruise,4,4,46578,True
B2_sensor_fail_stuck_f543d634,c172r,cruise,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c172r,cruise,5,0,0,False
B2_load_factor_sign_c3fa7d22,c172r,cruise,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c172r,cruise,1,1,10908,True
B2_atmosphere_gradient_fadeout_05b709c8,c172r,cruise,3,3,15551,True
B_pqrdot_5ad2694c,c172r,throttle_step,5,1,7739,True
B_piston_power_bcd3f980,c172r,throttle_step,3,3,10757,True
B_turbine_windmill_2db8e408,c172r,throttle_step,2,0,0,False
B2_turbine_throttle_init_c8af9244,c172r,throttle_step,1,0,0,False
B2_turbine_thruster_inputs_20066483,c172r,throttle_step,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c172r,throttle_step,4,4,46434,True
B2_sensor_fail_stuck_f543d634,c172r,throttle_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c172r,throttle_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,c172r,throttle_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c172r,throttle_step,1,1,10614,True
B2_atmosphere_gradient_fadeout_05b709c8,c172r,throttle_step,3,3,15503,True
B_pqrdot_5ad2694c,c172r,elev_doublet,5,1,4139,True
B_piston_power_bcd3f980,c172r,elev_doublet,3,3,7157,True
B_turbine_windmill_2db8e408,c172r,elev_doublet,2,0,0,False
B2_turbine_throttle_init_c8af9244,c172r,elev_doublet,1,0,0,False
B2_turbine_thruster_inputs_20066483,c172r,elev_doublet,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c172r,elev_doublet,4,4,24834,True
B2_sensor_fail_stuck_f543d634,c172r,elev_doublet,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c172r,elev_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,c172r,elev_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c172r,elev_doublet,1,1,7014,True
B2_atmosphere_gradient_fadeout_05b709c8,c172r,elev_doublet,3,3,8303,True
B_pqrdot_5ad2694c,c172r,elev_step,5,1,7735,True
B_piston_power_bcd3f980,c172r,elev_step,3,3,10755,True
B_turbine_windmill_2db8e408,c172r,elev_step,2,0,0,False
B2_turbine_throttle_init_c8af9244,c172r,elev_step,1,0,0,False
B2_turbine_thruster_inputs_20066483,c172r,elev_step,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c172r,elev_step,4,4,46410,True
B2_sensor_fail_stuck_f543d634,c172r,elev_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c172r,elev_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,c172r,elev_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c172r,elev_step,1,1,10612,True
B2_atmosphere_gradient_fadeout_05b709c8,c172r,elev_step,3,3,15495,True
B_pqrdot_5ad2694c,c172r,aileron_step,5,1,4165,True
B_piston_power_bcd3f980,c172r,aileron_step,3,3,7457,True
B_turbine_windmill_2db8e408,c172r,aileron_step,2,0,0,False
B2_turbine_throttle_init_c8af9244,c172r,aileron_step,1,0,0,False
B2_turbine_thruster_inputs_20066483,c172r,aileron_step,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c172r,aileron_step,4,4,24990,True
B2_sensor_fail_stuck_f543d634,c172r,aileron_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c172r,aileron_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,c172r,aileron_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c172r,aileron_step,1,1,7314,True
B2_atmosphere_gradient_fadeout_05b709c8,c172r,aileron_step,3,3,8355,True
B_pqrdot_5ad2694c,c172r,rudder_doublet,5,1,4157,True
B_piston_power_bcd3f980,c172r,rudder_doublet,3,3,7311,True
B_turbine_windmill_2db8e408,c172r,rudder_doublet,2,0,0,False
B2_turbine_throttle_init_c8af9244,c172r,rudder_doublet,1,0,0,False
B2_turbine_thruster_inputs_20066483,c172r,rudder_doublet,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c172r,rudder_doublet,4,4,24942,True
B2_sensor_fail_stuck_f543d634,c172r,rudder_doublet,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c172r,rudder_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,c172r,rudder_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c172r,rudder_doublet,1,1,7168,True
B2_atmosphere_gradient_fadeout_05b709c8,c172r,rudder_doublet,3,3,8339,True
B_pqrdot_5ad2694c,c172r,bank_hold,5,1,5941,True
B_piston_power_bcd3f980,c172r,bank_hold,3,3,9091,True
B_turbine_windmill_2db8e408,c172r,bank_hold,2,0,0,False
B2_turbine_throttle_init_c8af9244,c172r,bank_hold,1,0,0,False
B2_turbine_thruster_inputs_20066483,c172r,bank_hold,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c172r,bank_hold,4,4,35646,True
B2_sensor_fail_stuck_f543d634,c172r,bank_hold,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c172r,bank_hold,5,0,0,False
B2_load_factor_sign_c3fa7d22,c172r,bank_hold,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c172r,bank_hold,1,1,8948,True
B2_atmosphere_gradient_fadeout_05b709c8,c172r,bank_hold,3,3,11907,True
B_pqrdot_5ad2694c,c172r,flap_extend,5,1,5357,True
B_piston_power_bcd3f980,c172r,flap_extend,3,3,8507,True
B_turbine_windmill_2db8e408,c172r,flap_extend,2,0,0,False
B2_turbine_throttle_init_c8af9244,c172r,flap_extend,1,0,0,False
B2_turbine_thruster_inputs_20066483,c172r,flap_extend,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c172r,flap_extend,4,4,32142,True
B2_sensor_fail_stuck_f543d634,c172r,flap_extend,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c172r,flap_extend,5,0,0,False
B2_load_factor_sign_c3fa7d22,c172r,flap_extend,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c172r,flap_extend,1,1,8364,True
B2_atmosphere_gradient_fadeout_05b709c8,c172r,flap_extend,3,3,10739,True
B_pqrdot_5ad2694c,c172r,engine_cut,5,1,532,True
B_piston_power_bcd3f980,c172r,engine_cut,3,3,3416,True
B_turbine_windmill_2db8e408,c172r,engine_cut,2,0,0,False
B2_turbine_throttle_init_c8af9244,c172r,engine_cut,1,0,0,False
B2_turbine_thruster_inputs_20066483,c172r,engine_cut,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c172r,engine_cut,4,4,3192,True
B2_sensor_fail_stuck_f543d634,c172r,engine_cut,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c172r,engine_cut,5,0,0,False
B2_load_factor_sign_c3fa7d22,c172r,engine_cut,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c172r,engine_cut,1,1,3273,True
B2_atmosphere_gradient_fadeout_05b709c8,c172r,engine_cut,3,3,1089,True
B_pqrdot_5ad2694c,c172r,climbing_turn,5,1,5957,True
B_piston_power_bcd3f980,c172r,climbing_turn,3,3,9118,True
B_turbine_windmill_2db8e408,c172r,climbing_turn,2,0,0,False
B2_turbine_throttle_init_c8af9244,c172r,climbing_turn,1,0,0,False
B2_turbine_thruster_inputs_20066483,c172r,climbing_turn,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c172r,climbing_turn,4,4,35742,True
B2_sensor_fail_stuck_f543d634,c172r,climbing_turn,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c172r,climbing_turn,5,0,0,False
B2_load_factor_sign_c3fa7d22,c172r,climbing_turn,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c172r,climbing_turn,1,1,8975,True
B2_atmosphere_gradient_fadeout_05b709c8,c172r,climbing_turn,3,3,11939,True
B_pqrdot_5ad2694c,c172r,elev_doublet_distractor,5,1,5335,True
B_piston_power_bcd3f980,c172r,elev_doublet_distractor,3,3,8354,True
B_turbine_windmill_2db8e408,c172r,elev_doublet_distractor,2,0,0,False
B2_turbine_throttle_init_c8af9244,c172r,elev_doublet_distractor,1,0,0,False
B2_turbine_thruster_inputs_20066483,c172r,elev_doublet_distractor,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c172r,elev_doublet_distractor,4,4,32010,True
B2_sensor_fail_stuck_f543d634,c172r,elev_doublet_distractor,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c172r,elev_doublet_distractor,5,0,0,False
B2_load_factor_sign_c3fa7d22,c172r,elev_doublet_distractor,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c172r,elev_doublet_distractor,1,1,8211,True
B2_atmosphere_gradient_fadeout_05b709c8,c172r,elev_doublet_distractor,3,3,10695,True
B_pqrdot_5ad2694c,c172r,engine_restart,5,1,540,True
B_piston_power_bcd3f980,c172r,engine_restart,3,3,3689,True
B_turbine_windmill_2db8e408,c172r,engine_restart,2,0,0,False
B2_turbine_throttle_init_c8af9244,c172r,engine_restart,1,0,0,False
B2_turbine_thruster_inputs_20066483,c172r,engine_restart,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c172r,engine_restart,4,4,3240,True
B2_sensor_fail_stuck_f543d634,c172r,engine_restart,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c172r,engine_restart,5,0,0,False
B2_load_factor_sign_c3fa7d22,c172r,engine_restart,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c172r,engine_restart,1,1,3546,True
B2_atmosphere_gradient_fadeout_05b709c8,c172r,engine_restart,3,3,1105,True
B_pqrdot_5ad2694c,c172r,engine_stop,5,1,5335,True
B_piston_power_bcd3f980,c172r,engine_stop,3,3,8355,True
B_turbine_windmill_2db8e408,c172r,engine_stop,2,0,0,False
B2_turbine_throttle_init_c8af9244,c172r,engine_stop,1,0,0,False
B2_turbine_thruster_inputs_20066483,c172r,engine_stop,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c172r,engine_stop,4,4,32010,True
B2_sensor_fail_stuck_f543d634,c172r,engine_stop,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c172r,engine_stop,5,0,0,False
B2_load_factor_sign_c3fa7d22,c172r,engine_stop,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c172r,engine_stop,1,1,8212,True
B2_atmosphere_gradient_fadeout_05b709c8,c172r,engine_stop,3,3,10695,True
B_pqrdot_5ad2694c,c182,cruise,5,1,21967,True
B_piston_power_bcd3f980,c182,cruise,3,3,76822,True
B_turbine_windmill_2db8e408,c182,cruise,2,0,0,False
B2_turbine_throttle_init_c8af9244,c182,cruise,1,0,0,False
B2_turbine_thruster_inputs_20066483,c182,cruise,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c182,cruise,4,4,131802,True
B2_sensor_fail_stuck_f543d634,c182,cruise,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c182,cruise,5,0,0,False
B2_load_factor_sign_c3fa7d22,c182,cruise,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c182,cruise,1,1,76543,True
B2_atmosphere_gradient_fadeout_05b709c8,c182,cruise,3,3,43959,True
B_pqrdot_5ad2694c,c182,throttle_step,5,1,21959,True
B_piston_power_bcd3f980,c182,throttle_step,3,3,76814,True
B_turbine_windmill_2db8e408,c182,throttle_step,2,0,0,False
B2_turbine_throttle_init_c8af9244,c182,throttle_step,1,0,0,False
B2_turbine_thruster_inputs_20066483,c182,throttle_step,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c182,throttle_step,4,4,131754,True
B2_sensor_fail_stuck_f543d634,c182,throttle_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c182,throttle_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,c182,throttle_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c182,throttle_step,1,1,76535,True
B2_atmosphere_gradient_fadeout_05b709c8,c182,throttle_step,3,3,43943,True
B_pqrdot_5ad2694c,c182,elev_doublet,5,1,18371,True
B_piston_power_bcd3f980,c182,elev_doublet,3,3,73226,True
B_turbine_windmill_2db8e408,c182,elev_doublet,2,0,0,False
B2_turbine_throttle_init_c8af9244,c182,elev_doublet,1,0,0,False
B2_turbine_thruster_inputs_20066483,c182,elev_doublet,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c182,elev_doublet,4,4,110226,True
B2_sensor_fail_stuck_f543d634,c182,elev_doublet,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c182,elev_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,c182,elev_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c182,elev_doublet,1,1,72947,True
B2_atmosphere_gradient_fadeout_05b709c8,c182,elev_doublet,3,3,36767,True
B_pqrdot_5ad2694c,c182,elev_step,5,1,21951,True
B_piston_power_bcd3f980,c182,elev_step,3,3,76803,True
B_turbine_windmill_2db8e408,c182,elev_step,2,0,0,False
B2_turbine_throttle_init_c8af9244,c182,elev_step,1,0,0,False
B2_turbine_thruster_inputs_20066483,c182,elev_step,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c182,elev_step,4,4,131706,True
B2_sensor_fail_stuck_f543d634,c182,elev_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c182,elev_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,c182,elev_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c182,elev_step,1,1,76527,True
B2_atmosphere_gradient_fadeout_05b709c8,c182,elev_step,3,3,43927,True
B_pqrdot_5ad2694c,c182,aileron_step,5,1,18371,True
B_piston_power_bcd3f980,c182,aileron_step,3,3,73227,True
B_turbine_windmill_2db8e408,c182,aileron_step,2,0,0,False
B2_turbine_throttle_init_c8af9244,c182,aileron_step,1,0,0,False
B2_turbine_thruster_inputs_20066483,c182,aileron_step,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c182,aileron_step,4,4,110226,True
B2_sensor_fail_stuck_f543d634,c182,aileron_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c182,aileron_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,c182,aileron_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c182,aileron_step,1,1,72947,True
B2_atmosphere_gradient_fadeout_05b709c8,c182,aileron_step,3,3,36767,True
B_pqrdot_5ad2694c,c182,rudder_doublet,5,1,18357,True
B_piston_power_bcd3f980,c182,rudder_doublet,3,3,73210,True
B_turbine_windmill_2db8e408,c182,rudder_doublet,2,0,0,False
B2_turbine_throttle_init_c8af9244,c182,rudder_doublet,1,0,0,False
B2_turbine_thruster_inputs_20066483,c182,rudder_doublet,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c182,rudder_doublet,4,4,110142,True
B2_sensor_fail_stuck_f543d634,c182,rudder_doublet,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c182,rudder_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,c182,rudder_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c182,rudder_doublet,1,1,72933,True
B2_atmosphere_gradient_fadeout_05b709c8,c182,rudder_doublet,3,3,36739,True
B_pqrdot_5ad2694c,c182,bank_hold,5,1,20171,True
B_piston_power_bcd3f980,c182,bank_hold,3,3,75025,True
B_turbine_windmill_2db8e408,c182,bank_hold,2,0,0,False
B2_turbine_throttle_init_c8af9244,c182,bank_hold,1,0,0,False
B2_turbine_thruster_inputs_20066483,c182,bank_hold,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c182,bank_hold,4,4,121026,True
B2_sensor_fail_stuck_f543d634,c182,bank_hold,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c182,bank_hold,5,0,0,False
B2_load_factor_sign_c3fa7d22,c182,bank_hold,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c182,bank_hold,1,1,74747,True
B2_atmosphere_gradient_fadeout_05b709c8,c182,bank_hold,3,3,40367,True
B_pqrdot_5ad2694c,c182,flap_extend,5,1,19567,True
B_piston_power_bcd3f980,c182,flap_extend,3,3,74422,True
B_turbine_windmill_2db8e408,c182,flap_extend,2,0,0,False
B2_turbine_throttle_init_c8af9244,c182,flap_extend,1,0,0,False
B2_turbine_thruster_inputs_20066483,c182,flap_extend,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c182,flap_extend,4,4,117402,True
B2_sensor_fail_stuck_f543d634,c182,flap_extend,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c182,flap_extend,5,0,0,False
B2_load_factor_sign_c3fa7d22,c182,flap_extend,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c182,flap_extend,1,1,72709,True
B2_atmosphere_gradient_fadeout_05b709c8,c182,flap_extend,3,3,39159,True
B_pqrdot_5ad2694c,c182,engine_cut,5,1,14754,True
B_piston_power_bcd3f980,c182,engine_cut,3,3,69607,True
B_turbine_windmill_2db8e408,c182,engine_cut,2,0,0,False
B2_turbine_throttle_init_c8af9244,c182,engine_cut,1,0,0,False
B2_turbine_thruster_inputs_20066483,c182,engine_cut,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c182,engine_cut,4,4,88524,True
B2_sensor_fail_stuck_f543d634,c182,engine_cut,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c182,engine_cut,5,0,0,False
B2_load_factor_sign_c3fa7d22,c182,engine_cut,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c182,engine_cut,1,1,69330,True
B2_atmosphere_gradient_fadeout_05b709c8,c182,engine_cut,3,3,29533,True
B_pqrdot_5ad2694c,c182,climbing_turn,5,1,20159,True
B_piston_power_bcd3f980,c182,climbing_turn,3,3,75015,True
B_turbine_windmill_2db8e408,c182,climbing_turn,2,0,0,False
B2_turbine_throttle_init_c8af9244,c182,climbing_turn,1,0,0,False
B2_turbine_thruster_inputs_20066483,c182,climbing_turn,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c182,climbing_turn,4,4,120954,True
B2_sensor_fail_stuck_f543d634,c182,climbing_turn,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c182,climbing_turn,5,0,0,False
B2_load_factor_sign_c3fa7d22,c182,climbing_turn,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c182,climbing_turn,1,1,74735,True
B2_atmosphere_gradient_fadeout_05b709c8,c182,climbing_turn,3,3,40343,True
B_pqrdot_5ad2694c,c182,elev_doublet_distractor,5,1,19477,True
B_piston_power_bcd3f980,c182,elev_doublet_distractor,3,3,62185,True
B_turbine_windmill_2db8e408,c182,elev_doublet_distractor,2,0,0,False
B2_turbine_throttle_init_c8af9244,c182,elev_doublet_distractor,1,0,0,False
B2_turbine_thruster_inputs_20066483,c182,elev_doublet_distractor,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c182,elev_doublet_distractor,4,4,116862,True
B2_sensor_fail_stuck_f543d634,c182,elev_doublet_distractor,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c182,elev_doublet_distractor,5,0,0,False
B2_load_factor_sign_c3fa7d22,c182,elev_doublet_distractor,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c182,elev_doublet_distractor,1,1,61908,True
B2_atmosphere_gradient_fadeout_05b709c8,c182,elev_doublet_distractor,3,3,38979,True
B_pqrdot_5ad2694c,c182,engine_restart,5,1,14770,True
B_piston_power_bcd3f980,c182,engine_restart,3,3,69625,True
B_turbine_windmill_2db8e408,c182,engine_restart,2,0,0,False
B2_turbine_throttle_init_c8af9244,c182,engine_restart,1,0,0,False
B2_turbine_thruster_inputs_20066483,c182,engine_restart,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c182,engine_restart,4,4,88620,True
B2_sensor_fail_stuck_f543d634,c182,engine_restart,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c182,engine_restart,5,0,0,False
B2_load_factor_sign_c3fa7d22,c182,engine_restart,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c182,engine_restart,1,1,69346,True
B2_atmosphere_gradient_fadeout_05b709c8,c182,engine_restart,3,3,29565,True
B_pqrdot_5ad2694c,c182,engine_stop,5,1,19567,True
B_piston_power_bcd3f980,c182,engine_stop,3,3,74424,True
B_turbine_windmill_2db8e408,c182,engine_stop,2,0,0,False
B2_turbine_throttle_init_c8af9244,c182,engine_stop,1,0,0,False
B2_turbine_thruster_inputs_20066483,c182,engine_stop,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c182,engine_stop,4,4,117402,True
B2_sensor_fail_stuck_f543d634,c182,engine_stop,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c182,engine_stop,5,0,0,False
B2_load_factor_sign_c3fa7d22,c182,engine_stop,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c182,engine_stop,1,1,74143,True
B2_atmosphere_gradient_fadeout_05b709c8,c182,engine_stop,3,3,39159,True
B_pqrdot_5ad2694c,c310,cruise,5,1,22097,True
B_piston_power_bcd3f980,c310,cruise,3,3,311344,True
B_turbine_windmill_2db8e408,c310,cruise,2,0,0,False
B2_turbine_throttle_init_c8af9244,c310,cruise,1,0,0,False
B2_turbine_thruster_inputs_20066483,c310,cruise,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c310,cruise,4,4,220970,True
B2_sensor_fail_stuck_f543d634,c310,cruise,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c310,cruise,5,0,0,False
B2_load_factor_sign_c3fa7d22,c310,cruise,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c310,cruise,1,1,310770,True
B2_atmosphere_gradient_fadeout_05b709c8,c310,cruise,3,3,44219,True
B_pqrdot_5ad2694c,c310,throttle_step,5,1,22127,True
B_piston_power_bcd3f980,c310,throttle_step,3,3,177280,True
B_turbine_windmill_2db8e408,c310,throttle_step,2,0,0,False
B2_turbine_throttle_init_c8af9244,c310,throttle_step,1,0,0,False
B2_turbine_thruster_inputs_20066483,c310,throttle_step,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c310,throttle_step,4,4,221270,True
B2_sensor_fail_stuck_f543d634,c310,throttle_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c310,throttle_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,c310,throttle_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c310,throttle_step,1,1,176700,True
B2_atmosphere_gradient_fadeout_05b709c8,c310,throttle_step,3,3,44279,True
B_pqrdot_5ad2694c,c310,elev_doublet,5,1,18597,True
B_piston_power_bcd3f980,c310,elev_doublet,3,3,352875,True
B_turbine_windmill_2db8e408,c310,elev_doublet,2,0,0,False
B2_turbine_throttle_init_c8af9244,c310,elev_doublet,1,0,0,False
B2_turbine_thruster_inputs_20066483,c310,elev_doublet,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c310,elev_doublet,4,4,185970,True
B2_sensor_fail_stuck_f543d634,c310,elev_doublet,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c310,elev_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,c310,elev_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c310,elev_doublet,1,1,352297,True
B2_atmosphere_gradient_fadeout_05b709c8,c310,elev_doublet,3,3,37219,True
B_pqrdot_5ad2694c,c310,elev_step,5,1,22847,True
B_piston_power_bcd3f980,c310,elev_step,3,3,603957,True
B_turbine_windmill_2db8e408,c310,elev_step,2,0,0,False
B2_turbine_throttle_init_c8af9244,c310,elev_step,1,0,0,False
B2_turbine_thruster_inputs_20066483,c310,elev_step,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c310,elev_step,4,4,228470,True
B2_sensor_fail_stuck_f543d634,c310,elev_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c310,elev_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,c310,elev_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c310,elev_step,1,1,603377,True
B2_atmosphere_gradient_fadeout_05b709c8,c310,elev_step,3,3,45719,True
B_pqrdot_5ad2694c,c310,aileron_step,5,1,18495,True
B_piston_power_bcd3f980,c310,aileron_step,3,3,304149,True
B_turbine_windmill_2db8e408,c310,aileron_step,2,0,0,False
B2_turbine_throttle_init_c8af9244,c310,aileron_step,1,0,0,False
B2_turbine_thruster_inputs_20066483,c310,aileron_step,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c310,aileron_step,4,4,184950,True
B2_sensor_fail_stuck_f543d634,c310,aileron_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,c310,aileron_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,c310,aileron_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,c310,aileron_step,1,1,303571,True
B2_atmosphere_gradient_fadeout_05b709c8,c310,aileron_step,3,3,37015,True
B_pqrdot_5ad2694c,c310,rudder_doublet,5,1,18481,True
B_piston_power_bcd3f980,c310,rudder_doublet,3,3,187881,True
B_turbine_windmill_2db8e408,c310,rudder_doublet,2,0,0,False
B2_turbine_throttle_init_c8af9244,c310,rudder_doublet,1,0,0,False
B2_turbine_thruster_inputs_20066483,c310,rudder_doublet,1,0,0,False
B2_wheel_spin_down_8a9fba1c,c310,rudder_doublet,4,4,184810,True
