fault,set,kind,aircraft,test_case,n_matched,n_cand,n_missing,structural,propagated,es1_max,es1_output,es_max,observable,n_observable_outputs,n_flag_05,min_p,n_correct_flags,n_flags,n_flags_on_changed,reach,revealed,revealed_any_change,flagged_without_change,qtg,signal_es1,condition
B2_propeller_inflow_angle_82cc3893,heldout,cpp,J3Cub,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0827834433113377,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,J3Cub,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0827834433113377,0,0,0,True,False,False,False,False,False,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,J3Cub,engine_stop,10,0,10,True,True,,,,True,,,,0,0,0,True,True,True,False,False,True,moderate turbulence
B_piston_power_bcd3f980,development,cpp,J3Cub,engine_stop,10,6,4,True,True,663.3070708114384,accelerations/rdot-rad_sec2,692.7390863863732,True,22.0,22.0,0.0001999600079984,22,22,22,True,True,True,False,False,True,moderate turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,J3Cub,engine_stop,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0237952409518096,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,J3Cub,engine_stop,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0237952409518096,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,J3Cub,engine_stop,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0237952409518096,0,0,0,True,False,False,False,False,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,J3Cub,engine_stop,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0237952409518096,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,J3Cub,engine_stop,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0237952409518096,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,J3Cub,engine_stop,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0237952409518096,0,0,0,True,False,False,False,False,False,moderate turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,J3Cub,engine_stop,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0237952409518096,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,J3Cub,engine_stop,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0237952409518096,0,0,0,True,False,False,False,False,False,moderate turbulence
B_elevator_drag_8819410c,development,model,MD11,cruise,10,10,0,False,True,1.3627290405402852,attitude/phi-rad,0.5678298743917619,False,0.0,3.0,0.0003999200159968,0,0,0,True,False,False,False,True,True,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,MD11,cruise,10,10,0,False,True,0.0001955013082332,accelerations/rdot-rad_sec2,0.0002117860048136,False,0.0,0.0,0.0665866826634673,0,0,0,True,False,False,False,True,False,moderate turbulence
B_turbine_windmill_2db8e408,development,cpp,MD11,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0665866826634673,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,MD11,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0665866826634673,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,MD11,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0665866826634673,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,MD11,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0665866826634673,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,MD11,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0665866826634673,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,MD11,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0665866826634673,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,MD11,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0665866826634673,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,MD11,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0665866826634673,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,MD11,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0665866826634673,0,0,0,True,False,False,False,True,False,moderate turbulence
B_elevator_drag_8819410c,development,model,MD11,throttle_step,10,10,0,False,True,0.0567303107500875,attitude/psi-rad,0.4961901496335974,False,0.0,1.0,0.046990601879624,0,0,0,True,False,False,False,True,False,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,MD11,throttle_step,10,10,0,False,True,0.0003691913163231,accelerations/qdot-rad_sec2,0.0003734492508726,False,0.0,2.0,0.0007998400319936,0,0,0,True,False,False,False,True,False,moderate turbulence
B_turbine_windmill_2db8e408,development,cpp,MD11,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0007998400319936,0,1,0,True,False,False,True,True,False,moderate turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,MD11,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0007998400319936,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,MD11,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0007998400319936,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,MD11,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0007998400319936,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,MD11,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0007998400319936,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,MD11,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0007998400319936,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,MD11,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0007998400319936,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,MD11,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0007998400319936,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,MD11,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0007998400319936,0,0,0,True,False,False,False,True,False,moderate turbulence
B_elevator_drag_8819410c,development,model,MD11,elev_doublet,10,10,0,False,True,0.2181555122993727,accelerations/udot-ft_sec2,0.4477713373213082,False,0.0,0.0,0.1211757648470305,0,0,0,True,False,False,False,True,False,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,MD11,elev_doublet,10,10,0,False,True,0.0001902438349072,accelerations/rdot-rad_sec2,0.0001960724567831,False,0.0,0.0,0.1959608078384323,0,0,0,True,False,False,False,True,False,moderate turbulence
B_turbine_windmill_2db8e408,development,cpp,MD11,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1959608078384323,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,MD11,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1959608078384323,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,MD11,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1959608078384323,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,MD11,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1959608078384323,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,MD11,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1959608078384323,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,MD11,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1959608078384323,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,MD11,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1959608078384323,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,MD11,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1959608078384323,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,MD11,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1959608078384323,0,0,0,True,False,False,False,True,False,moderate turbulence
B_elevator_drag_8819410c,development,model,MD11,elev_step,10,10,0,False,True,0.2765642634084479,accelerations/udot-ft_sec2,0.7364579751737305,False,0.0,5.0,0.000999800039992,0,0,0,True,False,False,False,True,False,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,MD11,elev_step,10,10,0,False,True,0.0001837391324365,accelerations/rdot-rad_sec2,0.0002101949168461,False,0.0,0.0,0.1555688862227554,0,0,0,True,False,False,False,True,False,moderate turbulence
B_turbine_windmill_2db8e408,development,cpp,MD11,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1555688862227554,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,MD11,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1555688862227554,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,MD11,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1555688862227554,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,MD11,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1555688862227554,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,MD11,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1555688862227554,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,MD11,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1555688862227554,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,MD11,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1555688862227554,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,MD11,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1555688862227554,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,MD11,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1555688862227554,0,0,0,True,False,False,False,True,False,moderate turbulence
B_elevator_drag_8819410c,development,model,MD11,aileron_step,10,10,0,False,True,0.3019502564803365,velocities/h-dot-fps,0.4324803344229057,False,0.0,1.0,0.0131973605278944,0,0,0,True,False,False,False,True,False,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,MD11,aileron_step,10,10,0,False,True,0.0007850656780999,accelerations/rdot-rad_sec2,0.0007000541923107,False,0.0,0.0,0.1709658068386322,0,0,0,True,False,False,False,True,False,moderate turbulence
B_turbine_windmill_2db8e408,development,cpp,MD11,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1707658468306338,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,MD11,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1707658468306338,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,MD11,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1707658468306338,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,MD11,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1707658468306338,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,MD11,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1707658468306338,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,MD11,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1707658468306338,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,MD11,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1707658468306338,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,MD11,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1707658468306338,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,MD11,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1707658468306338,0,0,0,True,False,False,False,True,False,moderate turbulence
B_elevator_drag_8819410c,development,model,MD11,rudder_doublet,10,10,0,False,True,0.2344826447672011,attitude/theta-rad,0.5088336395365212,False,0.0,1.0,0.02999400119976,0,0,0,True,False,False,False,True,False,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,MD11,rudder_doublet,10,10,0,False,True,0.0002690110274342,accelerations/qdot-rad_sec2,0.0003707342558815,False,0.0,0.0,0.2165566886622675,0,0,0,True,False,False,False,True,False,moderate turbulence
B_turbine_windmill_2db8e408,development,cpp,MD11,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2165566886622675,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,MD11,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2165566886622675,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,MD11,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2165566886622675,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,MD11,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2165566886622675,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,MD11,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2165566886622675,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,MD11,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2165566886622675,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,MD11,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2165566886622675,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,MD11,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2165566886622675,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,MD11,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2165566886622675,0,0,0,True,False,False,False,True,False,moderate turbulence
B_elevator_drag_8819410c,development,model,MD11,bank_hold,10,10,0,False,True,0.3581085598721011,attitude/theta-rad,0.5085287268822242,False,0.0,2.0,0.0011997600479904,0,0,0,True,False,False,False,True,False,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,MD11,bank_hold,10,10,0,False,True,0.000494098978962,accelerations/qdot-rad_sec2,0.0004939234006901,False,0.0,1.0,0.0331933613277344,0,0,0,True,False,False,False,True,False,moderate turbulence
B_turbine_windmill_2db8e408,development,cpp,MD11,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0331933613277344,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,MD11,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0331933613277344,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,MD11,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0331933613277344,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,MD11,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0331933613277344,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,MD11,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0331933613277344,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,MD11,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0331933613277344,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,MD11,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0331933613277344,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,MD11,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0331933613277344,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,MD11,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0331933613277344,0,0,0,True,False,False,False,True,False,moderate turbulence
B_elevator_drag_8819410c,development,model,MD11,flap_extend,10,10,0,False,True,3.2809217176219296,velocities/v-fps,0.7834422989920848,False,0.0,1.0,0.0213957208558288,0,0,0,True,False,False,False,True,True,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,MD11,flap_extend,10,10,0,False,True,0.0009910527368601,accelerations/rdot-rad_sec2,0.0007895264525597,False,0.0,6.0,0.0025994801039792,0,0,0,True,False,False,False,True,False,moderate turbulence
B_turbine_windmill_2db8e408,development,cpp,MD11,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0025994801039792,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,MD11,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0025994801039792,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,MD11,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0025994801039792,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,MD11,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0025994801039792,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,MD11,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0025994801039792,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,MD11,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0025994801039792,0,0,0,False,False,False,False,True,False,moderate turbulence
